mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_min_child_samples,param_n_estimators,param_num_leaves,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,Dataset
0.38086501757303876,0.008862864088062855,0.017684380213419598,0.007443583013408002,0.1,0.0018774789701483405,15,72,3820,23,1.0,"OrderedDict([('colsample_bytree', 0.1), ('learning_rate', 0.0018774789701483405), ('max_depth', 15), ('min_child_samples', 72), ('n_estimators', 3820), ('num_leaves', 23), ('subsample', 1.0)])",0.8860759493670886,0.8813559322033898,0.8512396694214877,0.8728905169973219,0.015430252559402302,8,Heart
0.33182867368062335,0.034802098634668766,0.0035014947255452475,0.004951861329443947,0.278686959311907,0.0021039802410024616,1,36,3709,90,1.0,"OrderedDict([('colsample_bytree', 0.278686959311907), ('learning_rate', 0.0021039802410024616), ('max_depth', 1), ('min_child_samples', 36), ('n_estimators', 3709), ('num_leaves', 90), ('subsample', 1.0)])",0.8907563025210085,0.8823529411764706,0.8489795918367347,0.8740296118447378,0.018042205099391077,6,Heart
0.10978841781616211,0.0,0.005209128061930339,0.00736681955332016,0.5652521613594265,0.0033615491200873174,1,45,1677,130,1.0,"OrderedDict([('colsample_bytree', 0.5652521613594265), ('learning_rate', 0.0033615491200873174), ('max_depth', 1), ('min_child_samples', 45), ('n_estimators', 1677), ('num_leaves', 130), ('subsample', 1.0)])",0.8925619834710744,0.8833333333333333,0.8442622950819673,0.8733858706287917,0.02093528099190293,7,Heart
0.3202272256215413,0.012765351436460052,0.010416189829508463,0.0073653592060407905,0.25785984399599404,0.011561855377619112,14,27,1609,150,1.0,"OrderedDict([('colsample_bytree', 0.25785984399599404), ('learning_rate', 0.011561855377619112), ('max_depth', 14), ('min_child_samples', 27), ('n_estimators', 1609), ('num_leaves', 150), ('subsample', 1.0)])",0.8666666666666667,0.8945147679324894,0.8653061224489796,0.8754958523493785,0.013459869553855076,3,Heart
0.6733911037445068,0.014684299195983568,0.023081541061401367,0.00639441595893215,0.41005932741030904,0.15423646644686473,6,1,4423,150,1.0,"OrderedDict([('colsample_bytree', 0.41005932741030904), ('learning_rate', 0.15423646644686473), ('max_depth', 6), ('min_child_samples', 1), ('n_estimators', 4423), ('num_leaves', 150), ('subsample', 1.0)])",0.8688524590163934,0.8776371308016878,0.8699186991869918,0.8721360963350243,0.003914098634246372,9,Heart
1.4848449230194092,0.03804441152231618,0.031830151875813804,0.012074045162830971,0.11182581994289485,0.001,15,1,3905,20,1.0,"OrderedDict([('colsample_bytree', 0.11182581994289485), ('learning_rate', 0.001), ('max_depth', 15), ('min_child_samples', 1), ('n_estimators', 3905), ('num_leaves', 20), ('subsample', 1.0)])",0.8816326530612245,0.8842975206611571,0.8571428571428571,0.8743576769550795,0.01222123549964727,4,Heart
0.3222209612528483,0.006583224013201198,0.010558366775512695,0.003798904096707775,0.9857096514775757,0.013706995175123077,13,38,1074,150,0.7129504451719824,"OrderedDict([('colsample_bytree', 0.9857096514775757), ('learning_rate', 0.013706995175123077), ('max_depth', 13), ('min_child_samples', 38), ('n_estimators', 1074), ('num_leaves', 150), ('subsample', 0.7129504451719824)])",0.8630705394190872,0.8945147679324894,0.8421052631578947,0.8665635235031571,0.021538179295354266,18,Heart
2.6341025034586587,0.13124969409293302,0.026051918665568035,0.007361147021641521,0.1,0.0014291165175573332,13,1,2946,141,0.9151509094630724,"OrderedDict([('colsample_bytree', 0.1), ('learning_rate', 0.0014291165175573332), ('max_depth', 13), ('min_child_samples', 1), ('n_estimators', 2946), ('num_leaves', 141), ('subsample', 0.9151509094630724)])",0.8677685950413223,0.8786610878661087,0.852589641434263,0.8663397747805647,0.010691467790261998,19,Heart
0.3589646816253662,0.007365246070975754,0.010416030883789062,0.007365246070975754,0.5389397433348627,0.00701273670356659,7,15,820,130,0.994190441462596,"OrderedDict([('colsample_bytree', 0.5389397433348627), ('learning_rate', 0.00701273670356659), ('max_depth', 7), ('min_child_samples', 15), ('n_estimators', 820), ('num_leaves', 130), ('subsample', 0.994190441462596)])",0.8583333333333333,0.8765957446808511,0.872,0.8689763593380615,0.007756103798337713,11,Heart
0.6840771834055582,0.011247588972607254,0.021591981252034504,0.0057456910340192915,0.2292374708947072,0.15194114526603114,3,63,4739,68,0.10199683920238728,"OrderedDict([('colsample_bytree', 0.2292374708947072), ('learning_rate', 0.15194114526603114), ('max_depth', 3), ('min_child_samples', 63), ('n_estimators', 4739), ('num_leaves', 68), ('subsample', 0.10199683920238728)])",0.8368200836820083,0.851063829787234,0.8514056224899599,0.846429845319734,0.0067965601404111455,43,Heart
2.192394574483236,0.063214474492042,0.04716388384501139,0.00019197856546165725,0.2190428617815004,0.010683653421600714,8,1,5000,59,1.0,"OrderedDict([('colsample_bytree', 0.2190428617815004), ('learning_rate', 0.010683653421600714), ('max_depth', 8), ('min_child_samples', 1), ('n_estimators', 5000), ('num_leaves', 59), ('subsample', 1.0)])",0.8734693877551021,0.8595744680851064,0.8629032258064516,0.86531569388222,0.00592352371601901,22,Heart
0.519082228342692,0.002038873364132999,0.015633821487426758,0.0,1.0,0.001,15,100,5000,150,1.0,"OrderedDict([('colsample_bytree', 1.0), ('learning_rate', 0.001), ('max_depth', 15), ('min_child_samples', 100), ('n_estimators', 5000), ('num_leaves', 150), ('subsample', 1.0)])",0.869198312236287,0.8632478632478633,0.8244897959183674,0.8523119904675059,0.01982267797143031,38,Heart
0.010415077209472656,0.007364571721399579,0.005207538604736328,0.007364571721399579,0.1,0.001,1,47,50,20,1.0,"OrderedDict([('colsample_bytree', 0.1), ('learning_rate', 0.001), ('max_depth', 1), ('min_child_samples', 47), ('n_estimators', 50), ('num_leaves', 20), ('subsample', 1.0)])",0.7147147147147147,0.7108433734939759,0.7108433734939759,0.7121338205675555,0.0018249677529809626,50,Heart
0.009004751841227213,0.006367321089833813,0.0045023759206136065,0.006367321089833813,0.1,0.3,15,100,50,150,1.0,"OrderedDict([('colsample_bytree', 0.1), ('learning_rate', 0.3), ('max_depth', 15), ('min_child_samples', 100), ('n_estimators', 50), ('num_leaves', 150), ('subsample', 1.0)])",0.8666666666666667,0.864406779661017,0.8381742738589212,0.8564159067288682,0.012931734857603265,34,Heart
1.382453203201294,0.026510808803634642,0.020504554112752277,0.006893651728379746,0.1,0.005871058343305614,13,1,1948,150,1.0,"OrderedDict([('colsample_bytree', 0.1), ('learning_rate', 0.005871058343305614), ('max_depth', 13), ('min_child_samples', 1), ('n_estimators', 1948), ('num_leaves', 150), ('subsample', 1.0)])",0.8641975308641975,0.864406779661017,0.8582995951417004,0.8623013018889716,0.002830923163105351,27,Heart
1.2045423984527588,0.05258157595691682,0.037277619043986,0.007129576827522771,0.1,0.04357000934168509,7,1,5000,150,1.0,"OrderedDict([('colsample_bytree', 0.1), ('learning_rate', 0.04357000934168509), ('max_depth', 7), ('min_child_samples', 1), ('n_estimators', 5000), ('num_leaves', 150), ('subsample', 1.0)])",0.8548387096774194,0.8739495798319328,0.8395061728395061,0.8560981541162862,0.01408963499722238,35,Heart
1.3244647185007732,0.03809467645248549,0.019099076588948567,0.004996952148863422,0.1167042084001622,0.01820156768718718,12,1,3045,68,0.4491356127284537,"OrderedDict([('colsample_bytree', 0.1167042084001622), ('learning_rate', 0.01820156768718718), ('max_depth', 12), ('min_child_samples', 1), ('n_estimators', 3045), ('num_leaves', 68), ('subsample', 0.4491356127284537)])",0.8442622950819673,0.8438818565400844,0.84,0.8427147172073505,0.001925867857694547,46,Heart
0.12191613515218098,0.01843408659799192,0.0,0.0,0.1,0.007265880161573734,1,100,1676,150,1.0,"OrderedDict([('colsample_bytree', 0.1), ('learning_rate', 0.007265880161573734), ('max_depth', 1), ('min_child_samples', 100), ('n_estimators', 1676), ('num_leaves', 150), ('subsample', 1.0)])",0.8713692946058091,0.8860759493670886,0.8319327731092437,0.8631260056940472,0.022859494641309645,26,Heart
0.870988925298055,0.014998236046691416,0.020970582962036133,0.005873804261550907,0.1,0.0014185457272010422,14,1,4345,20,0.7272933686094536,"OrderedDict([('colsample_bytree', 0.1), ('learning_rate', 0.0014185457272010422), ('max_depth', 14), ('min_child_samples', 1), ('n_estimators', 4345), ('num_leaves', 20), ('subsample', 0.7272933686094536)])",0.8796680497925311,0.8870292887029289,0.8617886178861789,0.8761619854605462,0.010598497728291354,2,Heart
0.4931936264038086,0.0039136509179143845,0.016102155049641926,0.006393988456522177,0.6271843960391649,0.004885897259001172,12,100,5000,104,0.18666926383075738,"OrderedDict([('colsample_bytree', 0.6271843960391649), ('learning_rate', 0.004885897259001172), ('max_depth', 12), ('min_child_samples', 100), ('n_estimators', 5000), ('num_leaves', 104), ('subsample', 0.18666926383075738)])",0.869198312236287,0.864406779661017,0.8099173553719008,0.8478408157564016,0.02688718817275951,40,Heart
1.1659114360809326,0.052375654069669195,0.015632470448811848,3.9337058610167764e-06,1.0,0.027658629758878336,15,1,5000,150,1.0,"OrderedDict([('colsample_bytree', 1.0), ('learning_rate', 0.027658629758878336), ('max_depth', 15), ('min_child_samples', 1), ('n_estimators', 5000), ('num_leaves', 150), ('subsample', 1.0)])",0.8138528138528138,0.8311688311688312,0.8300395256916996,0.8250203902377815,0.007910116073768509,49,Heart
0.21497472127278647,0.0073681682524725095,0.005210081736246745,0.007368168252472509,0.43594974188001356,0.0931153582061795,15,1,50,150,1.0,"OrderedDict([('colsample_bytree', 0.43594974188001356), ('learning_rate', 0.0931153582061795), ('max_depth', 15), ('min_child_samples', 1), ('n_estimators', 50), ('num_leaves', 150), ('subsample', 1.0)])",0.888,0.8702928870292888,0.8455284552845529,0.8679404474379472,0.01741854388579863,14,Heart
1.0406381289164226,0.03959326987938797,0.0157926082611084,0.00024084359946412547,0.1,0.080621857554357,15,1,5000,150,0.9726632597104546,"OrderedDict([('colsample_bytree', 0.1), ('learning_rate', 0.080621857554357), ('max_depth', 15), ('min_child_samples', 1), ('n_estimators', 5000), ('num_leaves', 150), ('subsample', 0.9726632597104546)])",0.8408163265306122,0.864406779661017,0.8259109311740891,0.8437113457885728,0.015848626440170325,45,Heart
0.3996713161468506,0.018629597374823375,0.01041555404663086,0.007364908898760381,0.1,0.06654528385473403,1,1,4101,150,1.0,"OrderedDict([('colsample_bytree', 0.1), ('learning_rate', 0.06654528385473403), ('max_depth', 1), ('min_child_samples', 1), ('n_estimators', 4101), ('num_leaves', 150), ('subsample', 1.0)])",0.8620689655172413,0.8796680497925311,0.8571428571428571,0.8662932908175431,0.009668842369808625,21,Heart
0.34773874282836914,0.007250862658136808,0.010419050852457682,0.007367381511300306,0.3214636942974688,0.3,1,1,3659,136,1.0,"OrderedDict([('colsample_bytree', 0.3214636942974688), ('learning_rate', 0.3), ('max_depth', 1), ('min_child_samples', 1), ('n_estimators', 3659), ('num_leaves', 136), ('subsample', 1.0)])",0.8333333333333334,0.875,0.8366533864541833,0.8483289065958389,0.018907954335172117,39,Heart
0.15570831298828125,0.0018895275124404013,0.006548007329305013,0.00663106905086703,0.2944454662775754,0.0041018884240341495,13,1,50,98,0.8794274554677545,"OrderedDict([('colsample_bytree', 0.2944454662775754), ('learning_rate', 0.0041018884240341495), ('max_depth', 13), ('min_child_samples', 1), ('n_estimators', 50), ('num_leaves', 98), ('subsample', 0.8794274554677545)])",0.8447653429602888,0.8656716417910447,0.8156028368794326,0.842013273876922,0.02053292834285109,47,Heart
0.015625476837158203,0.0,0.004940986633300781,0.003493805154159072,0.1,0.010473552966811914,1,1,50,61,0.46512298376999295,"OrderedDict([('colsample_bytree', 0.1), ('learning_rate', 0.010473552966811914), ('max_depth', 1), ('min_child_samples', 1), ('n_estimators', 50), ('num_leaves', 61), ('subsample', 0.46512298376999295)])",0.8581818181818182,0.8529411764705882,0.8303249097472925,0.8471493014665663,0.01208749212834071,42,Heart
0.2546381950378418,0.005426828214262716,0.010683854420979818,0.0047361160175083345,1.0,0.01227260015977239,12,100,2173,20,0.3550895958587572,"OrderedDict([('colsample_bytree', 1.0), ('learning_rate', 0.01227260015977239), ('max_depth', 12), ('min_child_samples', 100), ('n_estimators', 2173), ('num_leaves', 20), ('subsample', 0.3550895958587572)])",0.864406779661017,0.8547008547008547,0.8166666666666667,0.845258100342846,0.020601841415718185,44,Heart
0.010892311731974283,0.0035381998345905465,0.005003770192464192,0.003538199834590547,0.7735440100804631,0.1312908488207145,1,100,50,20,0.2863200782680372,"OrderedDict([('colsample_bytree', 0.7735440100804631), ('learning_rate', 0.1312908488207145), ('max_depth', 1), ('min_child_samples', 100), ('n_estimators', 50), ('num_leaves', 20), ('subsample', 0.2863200782680372)])",0.8760330578512396,0.8632478632478633,0.8333333333333334,0.8575380848108121,0.017893533204790913,30,Heart
0.44368958473205566,0.008089488430107442,0.015628576278686523,4.383272245132979e-06,0.3878705150132724,0.1640654732715336,6,1,2366,150,0.10750857730777068,"OrderedDict([('colsample_bytree', 0.3878705150132724), ('learning_rate', 0.1640654732715336), ('max_depth', 6), ('min_child_samples', 1), ('n_estimators', 2366), ('num_leaves', 150), ('subsample', 0.10750857730777068)])",0.8653061224489796,0.8907563025210085,0.8663967611336032,0.8741530620345305,0.011748704018570635,5,Heart
0.45200149218241376,0.006695402332402451,0.016504923502604168,0.0012432201005129731,0.3220760670108762,0.009476063752640736,2,1,3661,150,0.8209097147653384,"OrderedDict([('colsample_bytree', 0.3220760670108762), ('learning_rate', 0.009476063752640736), ('max_depth', 2), ('min_child_samples', 1), ('n_estimators', 3661), ('num_leaves', 150), ('subsample', 0.8209097147653384)])",0.8702928870292888,0.8765957446808511,0.8571428571428571,0.8680104962843324,0.008103936863276505,13,Heart
4.83663805325826,0.05322880011960838,0.04716269175211588,0.012923532622310812,0.6504610472582867,0.0028647749658936273,10,1,2521,150,0.10418818667141934,"OrderedDict([('colsample_bytree', 0.6504610472582867), ('learning_rate', 0.0028647749658936273), ('max_depth', 10), ('min_child_samples', 1), ('n_estimators', 2521), ('num_leaves', 150), ('subsample', 0.10418818667141934)])",0.8547717842323651,0.8702928870292888,0.8467741935483871,0.857279621603347,0.009763850742120864,33,Heart
0.010418256123860678,0.007366819553320161,0.005209128061930339,0.007366819553320161,0.1,0.027432275705266875,14,100,50,150,1.0,"OrderedDict([('colsample_bytree', 0.1), ('learning_rate', 0.027432275705266875), ('max_depth', 14), ('min_child_samples', 100), ('n_estimators', 50), ('num_leaves', 150), ('subsample', 1.0)])",0.8629032258064516,0.8688524590163934,0.8253968253968254,0.8523841700732234,0.019236872986682002,37,Heart
0.42424527804056805,0.014738134770481484,0.015633106231689453,7.755020126004502e-06,0.7414335968121311,0.001399830515218884,1,1,3949,150,1.0,"OrderedDict([('colsample_bytree', 0.7414335968121311), ('learning_rate', 0.001399830515218884), ('max_depth', 1), ('min_child_samples', 1), ('n_estimators', 3949), ('num_leaves', 150), ('subsample', 1.0)])",0.8925619834710744,0.864406779661017,0.8442622950819673,0.8670770194046863,0.01980845963787048,16,Heart
1.3373223940531414,0.03917359063787713,0.01562809944152832,4.224787985484445e-06,0.1,0.04877819960311232,7,1,2430,150,1.0,"OrderedDict([('colsample_bytree', 0.1), ('learning_rate', 0.04877819960311232), ('max_depth', 7), ('min_child_samples', 1), ('n_estimators', 2430), ('num_leaves', 150), ('subsample', 1.0)])",0.8548387096774194,0.869198312236287,0.8360655737704918,0.8533675318947328,0.013566327496462163,36,Heart
0.97842804590861,0.025979391290006884,0.025502443313598633,0.0028513890295576777,0.13280577414415357,0.002395322812023145,3,1,5000,20,1.0,"OrderedDict([('colsample_bytree', 0.13280577414415357), ('learning_rate', 0.002395322812023145), ('max_depth', 3), ('min_child_samples', 1), ('n_estimators', 5000), ('num_leaves', 20), ('subsample', 1.0)])",0.8879668049792531,0.8945147679324894,0.860655737704918,0.8810457702055535,0.014663651744863735,1,Heart
1.6269086201985676,0.07068767598625131,0.025506337483723957,0.004818598294355635,1.0,0.0019062224904152305,6,1,5000,20,0.1,"OrderedDict([('colsample_bytree', 1.0), ('learning_rate', 0.0019062224904152305), ('max_depth', 6), ('min_child_samples', 1), ('n_estimators', 5000), ('num_leaves', 20), ('subsample', 0.1)])",0.8451882845188284,0.8739495798319328,0.872,0.8637126214502536,0.01312284291968259,25,Heart
0.3300927480061849,0.002698364315441258,0.01199960708618164,2.0230487285229133e-06,0.1,0.0035963155260333693,1,1,3711,20,1.0,"OrderedDict([('colsample_bytree', 0.1), ('learning_rate', 0.0035963155260333693), ('max_depth', 1), ('min_child_samples', 1), ('n_estimators', 3711), ('num_leaves', 20), ('subsample', 1.0)])",0.8813559322033898,0.8776371308016878,0.8489795918367347,0.869324218280604,0.014465712099576913,10,Heart
0.6757728258768717,0.014142515582687941,0.02850619951883952,0.00041022456808075447,0.46909356296798244,0.06348409107711134,14,32,3367,74,0.41583820140922967,"OrderedDict([('colsample_bytree', 0.46909356296798244), ('learning_rate', 0.06348409107711134), ('max_depth', 14), ('min_child_samples', 32), ('n_estimators', 3367), ('num_leaves', 74), ('subsample', 0.41583820140922967)])",0.9496402877697842,0.9759615384615384,0.9655172413793104,0.9637063558702109,0.010821630784062184,37,Loan
0.5385072231292725,0.023259093124878765,0.024962186813354492,0.0006310238845506195,0.8536495199979559,0.15419810914825097,5,95,4327,28,0.22447768445071767,"OrderedDict([('colsample_bytree', 0.8536495199979559), ('learning_rate', 0.15419810914825097), ('max_depth', 5), ('min_child_samples', 95), ('n_estimators', 4327), ('num_leaves', 28), ('subsample', 0.22447768445071767)])",0.9666666666666667,0.9829683698296837,0.9731051344743277,0.9742467236568927,0.006703919296455971,6,Loan
0.12618732452392578,0.005792433430051241,0.01033639907836914,0.00046968484287933463,0.5003492610710367,0.18870659816091614,2,44,980,79,0.239903248645489,"OrderedDict([('colsample_bytree', 0.5003492610710367), ('learning_rate', 0.18870659816091614), ('max_depth', 2), ('min_child_samples', 44), ('n_estimators', 980), ('num_leaves', 79), ('subsample', 0.239903248645489)])",0.970873786407767,0.9732360097323601,0.9781021897810219,0.9740706619737164,0.003009422658320751,12,Loan
0.5688270727793375,0.004321615415481525,0.026671409606933594,0.00047305819032946106,0.8311563895216271,0.002665303673177163,9,80,2639,32,0.7802204795522933,"OrderedDict([('colsample_bytree', 0.8311563895216271), ('learning_rate', 0.002665303673177163), ('max_depth', 9), ('min_child_samples', 80), ('n_estimators', 2639), ('num_leaves', 32), ('subsample', 0.7802204795522933)])",0.95260663507109,0.975609756097561,0.9682151589242054,0.9654771833642855,0.009588474917477986,32,Loan
1.0212984879811604,0.022648281773583103,0.05701851844787598,0.008157986678127525,0.8195980974464558,0.012163299704553493,8,72,4524,113,0.4817602652146139,"OrderedDict([('colsample_bytree', 0.8195980974464558), ('learning_rate', 0.012163299704553493), ('max_depth', 8), ('min_child_samples', 72), ('n_estimators', 4524), ('num_leaves', 113), ('subsample', 0.4817602652146139)])",0.9663461538461539,0.9829683698296837,0.9656862745098039,0.9716669327285472,0.007995862288202347,21,Loan
0.36947329839070636,0.007037547857462867,0.019839048385620117,0.00022304131346173944,0.7606252161870115,0.21229156715543918,3,20,4012,68,0.5131220627357251,"OrderedDict([('colsample_bytree', 0.7606252161870115), ('learning_rate', 0.21229156715543918), ('max_depth', 3), ('min_child_samples', 20), ('n_estimators', 4012), ('num_leaves', 68), ('subsample', 0.5131220627357251)])",0.9640287769784173,0.9829683698296837,0.9705882352941176,0.9725284607007395,0.007852829651970965,20,Loan
0.38740237553914386,0.008055615503666885,0.021670023600260418,0.0004723273772090801,0.6553714226520847,0.083305098637355,6,88,2983,97,0.6838997587333533,"OrderedDict([('colsample_bytree', 0.6553714226520847), ('learning_rate', 0.083305098637355), ('max_depth', 6), ('min_child_samples', 88), ('n_estimators', 2983), ('num_leaves', 97), ('subsample', 0.6838997587333533)])",0.9688249400479616,0.9781021897810219,0.9731051344743277,0.9733440881011037,0.0037911884486006085,15,Loan
0.2335513432820638,0.0032663352375385548,0.015333811442057291,0.0004715991547328421,0.5890627609212813,0.1900966262835655,8,84,1654,27,0.6137000224110084,"OrderedDict([('colsample_bytree', 0.5890627609212813), ('learning_rate', 0.1900966262835655), ('max_depth', 8), ('min_child_samples', 84), ('n_estimators', 1654), ('num_leaves', 27), ('subsample', 0.6137000224110084)])",0.9685230024213075,0.9806763285024155,0.9656862745098039,0.971628535144509,0.006501726939642458,23,Loan
0.37619392077128094,0.014052746011704278,0.017333507537841797,0.0004737499354194139,0.9599301876789355,0.054390652888685394,13,42,1936,47,0.10005494567740614,"OrderedDict([('colsample_bytree', 0.9599301876789355), ('learning_rate', 0.054390652888685394), ('max_depth', 13), ('min_child_samples', 42), ('n_estimators', 1936), ('num_leaves', 47), ('subsample', 0.10005494567740614)])",0.9685230024213075,0.9781021897810219,0.9731051344743277,0.9732434422255524,0.003911909541699955,19,Loan
0.7797385056813558,0.008956767279766837,0.03369990984598795,0.0006306859994194958,0.10326727652926891,0.10613634417744769,11,26,2914,56,0.38155537561116537,"OrderedDict([('colsample_bytree', 0.10326727652926891), ('learning_rate', 0.10613634417744769), ('max_depth', 11), ('min_child_samples', 26), ('n_estimators', 2914), ('num_leaves', 56), ('subsample', 0.38155537561116537)])",0.9368932038834952,0.9509803921568627,0.9319899244332494,0.9399545068245357,0.008049353922852765,46,Loan
0.006001393000284831,2.2562455442076346e-06,0.003998756408691406,8.485379419351666e-07,0.6568782184419117,0.001,1,100,50,150,0.1,"OrderedDict([('colsample_bytree', 0.6568782184419117), ('learning_rate', 0.001), ('max_depth', 1), ('min_child_samples', 100), ('n_estimators', 50), ('num_leaves', 150), ('subsample', 0.1)])",0.0,0.0,0.0,0.0,0.0,49,Loan
0.00599972407023112,4.052336624139774e-07,0.003999233245849609,7.018852922382233e-07,1.0,0.001,1,1,50,20,0.1,"OrderedDict([('colsample_bytree', 1.0), ('learning_rate', 0.001), ('max_depth', 1), ('min_child_samples', 1), ('n_estimators', 50), ('num_leaves', 20), ('subsample', 0.1)])",0.0,0.0,0.0,0.0,0.0,49,Loan
0.4701417287190755,0.014843612176605212,0.029002825419108074,0.0008173144296503768,0.8442768892003553,0.003099294641338614,10,86,2996,26,0.8704936486623291,"OrderedDict([('colsample_bytree', 0.8442768892003553), ('learning_rate', 0.003099294641338614), ('max_depth', 10), ('min_child_samples', 86), ('n_estimators', 2996), ('num_leaves', 26), ('subsample', 0.8704936486623291)])",0.9617224880382775,0.9829683698296837,0.9682151589242054,0.9709686722640555,0.008889441304459681,25,Loan
0.40961535771687824,0.021396267198306788,0.02550506591796875,0.003243485753301318,1.0,0.001,1,100,5000,150,1.0,"OrderedDict([('colsample_bytree', 1.0), ('learning_rate', 0.001), ('max_depth', 1), ('min_child_samples', 100), ('n_estimators', 5000), ('num_leaves', 150), ('subsample', 1.0)])",0.8771084337349397,0.9166666666666666,0.8916876574307305,0.8951542526107789,0.01633455253497815,47,Loan
0.3452281951904297,0.0024503838594647797,0.031208594640096027,0.0012433910460533837,1.0,0.3,1,1,5000,150,1.0,"OrderedDict([('colsample_bytree', 1.0), ('learning_rate', 0.3), ('max_depth', 1), ('min_child_samples', 1), ('n_estimators', 5000), ('num_leaves', 150), ('subsample', 1.0)])",0.9685230024213075,0.970873786407767,0.9552238805970149,0.9648735564753631,0.0068905118220942245,34,Loan
0.189298947652181,0.00205812380290525,0.016000986099243164,2.9394216551632767e-06,1.0,0.06387017076205208,1,100,3036,138,0.9948878874651748,"OrderedDict([('colsample_bytree', 1.0), ('learning_rate', 0.06387017076205208), ('max_depth', 1), ('min_child_samples', 100), ('n_estimators', 3036), ('num_leaves', 138), ('subsample', 0.9948878874651748)])",0.9710144927536232,0.9734939759036144,0.9752475247524752,0.9732519978032377,0.0017365780578718277,17,Loan
0.017336924870808918,0.0037711876181831297,0.005000670750935872,4.899036091938795e-07,1.0,0.3,15,100,50,150,1.0,"OrderedDict([('colsample_bytree', 1.0), ('learning_rate', 0.3), ('max_depth', 15), ('min_child_samples', 100), ('n_estimators', 50), ('num_leaves', 150), ('subsample', 1.0)])",0.9594272076372315,0.9781021897810219,0.9754901960784313,0.9710065311655617,0.008256963840940436,24,Loan
0.07777134577433269,0.008388422241145185,0.008340835571289062,0.00047509857961826546,1.0,0.3,1,100,869,134,0.797654237272976,"OrderedDict([('colsample_bytree', 1.0), ('learning_rate', 0.3), ('max_depth', 1), ('min_child_samples', 100), ('n_estimators', 869), ('num_leaves', 134), ('subsample', 0.797654237272976)])",0.9733656174334141,0.9758454106280193,0.972972972972973,0.9740613336781355,0.0012716761486083088,13,Loan
0.920783281326294,0.02333294181753132,0.041173299153645836,0.0008510461157294953,1.0,0.019155603291030797,15,100,4254,126,0.5385306801214199,"OrderedDict([('colsample_bytree', 1.0), ('learning_rate', 0.019155603291030797), ('max_depth', 15), ('min_child_samples', 100), ('n_estimators', 4254), ('num_leaves', 126), ('subsample', 0.5385306801214199)])",0.9688249400479616,0.9781021897810219,0.9680589680589681,0.9716620326293173,0.00456460267536842,22,Loan
0.0,0.0,0.015626907348632812,0.0,1.0,0.2544646654663933,1,100,50,105,0.19549524146661373,"OrderedDict([('colsample_bytree', 1.0), ('learning_rate', 0.2544646654663933), ('max_depth', 1), ('min_child_samples', 100), ('n_estimators', 50), ('num_leaves', 105), ('subsample', 0.19549524146661373)])",0.9514563106796117,0.9509803921568627,0.9363867684478372,0.9462744904281039,0.0069943743622695445,45,Loan
0.23288456598917642,0.006979371330427009,0.01558844248453776,5.068860980910189e-05,1.0,0.012486196488124875,1,100,2717,150,1.0,"OrderedDict([('colsample_bytree', 1.0), ('learning_rate', 0.012486196488124875), ('max_depth', 1), ('min_child_samples', 100), ('n_estimators', 2717), ('num_leaves', 150), ('subsample', 1.0)])",0.9590361445783132,0.9660194174757282,0.9468354430379747,0.9572970016973388,0.007927785831173274,39,Loan
0.5959901809692383,0.022262095404958483,0.019308964411417644,0.00454720131434161,1.0,0.044493277089239225,1,100,4836,150,1.0,"OrderedDict([('colsample_bytree', 1.0), ('learning_rate', 0.044493277089239225), ('max_depth', 1), ('min_child_samples', 100), ('n_estimators', 4836), ('num_leaves', 150), ('subsample', 1.0)])",0.9710144927536232,0.9734939759036144,0.9777777777777777,0.9740954154783384,0.0027936598756257056,9,Loan
0.38596169153849286,0.01126852106631182,0.01324168841044108,0.004306072715722669,1.0,0.001,1,100,3375,150,0.3047951120183391,"OrderedDict([('colsample_bytree', 1.0), ('learning_rate', 0.001), ('max_depth', 1), ('min_child_samples', 100), ('n_estimators', 3375), ('num_leaves', 150), ('subsample', 0.3047951120183391)])",0.875,0.9095354523227384,0.8888888888888888,0.8911414470705424,0.01418872511433719,48,Loan
1.0490396817525227,0.012759413775524215,0.0663154125213623,0.004527923995414726,1.0,0.010787283795253684,15,100,5000,20,1.0,"OrderedDict([('colsample_bytree', 1.0), ('learning_rate', 0.010787283795253684), ('max_depth', 15), ('min_child_samples', 100), ('n_estimators', 5000), ('num_leaves', 20), ('subsample', 1.0)])",0.9665071770334929,0.9830508474576272,0.9705882352941176,0.9733820865950792,0.0070369245931494575,14,Loan
0.2725287278493245,0.01972510526769077,0.005675951639811198,0.0073270911444311875,1.0,0.12552114687613594,15,100,1419,150,1.0,"OrderedDict([('colsample_bytree', 1.0), ('learning_rate', 0.12552114687613594), ('max_depth', 15), ('min_child_samples', 100), ('n_estimators', 1419), ('num_leaves', 150), ('subsample', 1.0)])",0.973621103117506,0.9781021897810219,0.9731051344743277,0.9749428091242852,0.002243928179303339,4,Loan
