dataset,model,search_method,iteration,mean_test_score,std_test_score,rank_test_score,params,model__booster,model__learning_rate,model__n_estimators
kc2,XGBoost,BayesSearch,13,0.848563178328216,0.058506032282659375,100,"{'model__booster': 'dart', 'model__learning_rate': 0.02832929145437302, 'model__n_estimators': 300}",dart,0.02832929145437302,300
kc2,XGBoost,BayesSearch,14,0.8552216004025215,0.046822901591333406,42,"{'model__booster': 'dart', 'model__learning_rate': 0.013442327217025957, 'model__n_estimators': 249}",dart,0.013442327217025957,249
kc2,XGBoost,BayesSearch,15,0.8547530916938811,0.049023309875533126,58,"{'model__booster': 'gbtree', 'model__learning_rate': 0.01616702802878259, 'model__n_estimators': 254}",gbtree,0.01616702802878259,254
kc2,XGBoost,BayesSearch,16,0.8548667879565436,0.04870819064251089,53,"{'model__booster': 'gbtree', 'model__learning_rate': 0.030048551946820174, 'model__n_estimators': 105}",gbtree,0.030048551946820174,105
kc2,XGBoost,BayesSearch,17,0.8555455173829232,0.04957859378417151,34,"{'model__booster': 'gbtree', 'model__learning_rate': 0.02441694391386596, 'model__n_estimators': 188}",gbtree,0.02441694391386596,188
kc2,XGBoost,BayesSearch,18,0.8526325079473576,0.05365845565573664,83,"{'model__booster': 'gbtree', 'model__learning_rate': 0.06690655852992722, 'model__n_estimators': 100}",gbtree,0.06690655852992722,100
kc2,XGBoost,BayesSearch,19,0.8567629413541068,0.04610126924126275,16,"{'model__booster': 'gbtree', 'model__learning_rate': 0.01, 'model__n_estimators': 300}",gbtree,0.01,300
kc2,XGBoost,BayesSearch,20,0.8463408623018586,0.04433503822405316,105,"{'model__booster': 'gbtree', 'model__learning_rate': 0.010218694275873581, 'model__n_estimators': 101}",gbtree,0.010218694275873581,101
kc2,XGBoost,BayesSearch,21,0.8567629413541068,0.04610126924126275,16,"{'model__booster': 'dart', 'model__learning_rate': 0.01, 'model__n_estimators': 300}",dart,0.01,300
kc2,XGBoost,BayesSearch,22,0.8553087964319168,0.0486087404064988,40,"{'model__booster': 'dart', 'model__learning_rate': 0.035880311598225974, 'model__n_estimators': 100}",dart,0.035880311598225974,100
kc2,XGBoost,BayesSearch,23,0.854173920099672,0.052060059079639176,65,"{'model__booster': 'dart', 'model__learning_rate': 0.0814341879314432, 'model__n_estimators': 100}",dart,0.0814341879314432,100
kc2,XGBoost,BayesSearch,24,0.8511994508728531,0.045394726494658214,90,"{'model__booster': 'gbtree', 'model__learning_rate': 0.010122995876711671, 'model__n_estimators': 210}",gbtree,0.010122995876711671,210
kc2,XGBoost,BayesSearch,25,0.8439588441703105,0.06477053031130571,109,"{'model__booster': 'gbtree', 'model__learning_rate': 0.1265125226972166, 'model__n_estimators': 100}",gbtree,0.1265125226972166,100
kc2,XGBoost,BayesSearch,26,0.8531989153981634,0.05406047766448016,75,"{'model__booster': 'gbtree', 'model__learning_rate': 0.03197807005109655, 'model__n_estimators': 299}",gbtree,0.03197807005109655,299
kc2,XGBoost,BayesSearch,27,0.8157251692543046,0.07692828039306217,125,"{'model__booster': 'gbtree', 'model__learning_rate': 0.4, 'model__n_estimators': 300}",gbtree,0.4,300
kc2,XGBoost,BayesSearch,28,0.856444275144933,0.04638657706773048,18,"{'model__booster': 'gbtree', 'model__learning_rate': 0.010035079550322474, 'model__n_estimators': 299}",gbtree,0.010035079550322474,299
kc2,XGBoost,BayesSearch,29,0.8568881958684591,0.046548044523293926,15,"{'model__booster': 'gbtree', 'model__learning_rate': 0.024197619765253284, 'model__n_estimators': 100}",gbtree,0.024197619765253284,100
kc2,XGBoost,BayesSearch,30,0.8545327909872082,0.046483523324024445,62,"{'model__booster': 'dart', 'model__learning_rate': 0.010115305364315213, 'model__n_estimators': 300}",dart,0.010115305364315213,300
kc2,XGBoost,BayesSearch,31,0.8570912015789837,0.04563741984754757,10,"{'model__booster': 'gbtree', 'model__learning_rate': 0.01401034022801131, 'model__n_estimators': 300}",gbtree,0.01401034022801131,300
kc2,XGBoost,BayesSearch,32,0.8569752235024792,0.04874510769128145,13,"{'model__booster': 'gbtree', 'model__learning_rate': 0.014139542161201656, 'model__n_estimators': 300}",gbtree,0.014139542161201656,300
kc2,XGBoost,BayesSearch,33,0.8557498453927025,0.04823243731681235,30,"{'model__booster': 'gbtree', 'model__learning_rate': 0.04154711649233022, 'model__n_estimators': 100}",gbtree,0.04154711649233022,100
kc2,XGBoost,BayesSearch,34,0.8580800079202335,0.04484341218511522,3,"{'model__booster': 'gbtree', 'model__learning_rate': 0.014130922038696406, 'model__n_estimators': 300}",gbtree,0.014130922038696406,300
kc2,XGBoost,BayesSearch,35,0.8498842637799404,0.05630985854772449,96,"{'model__booster': 'gbtree', 'model__learning_rate': 0.06920796915009586, 'model__n_estimators': 180}",gbtree,0.06920796915009586,180
kc2,XGBoost,BayesSearch,36,0.8520144031163767,0.04650821134990472,86,"{'model__booster': 'dart', 'model__learning_rate': 0.021785091793020208, 'model__n_estimators': 101}",dart,0.021785091793020208,101
kc2,XGBoost,BayesSearch,37,0.8510060629116081,0.037393007735575697,92,"{'model__booster': 'gbtree', 'model__learning_rate': 0.01004749271999799, 'model__n_estimators': 101}",gbtree,0.01004749271999799,101
kc2,XGBoost,BayesSearch,38,0.8548746708944078,0.04602926561093081,52,"{'model__booster': 'gbtree', 'model__learning_rate': 0.010123934996570414, 'model__n_estimators': 299}",gbtree,0.010123934996570414,299
kc2,XGBoost,BayesSearch,39,0.8537532322870669,0.05388491580092659,70,"{'model__booster': 'gbtree', 'model__learning_rate': 0.023993555496345874, 'model__n_estimators': 300}",gbtree,0.023993555496345874,300
kc2,XGBoost,BayesSearch,40,0.8556433381433382,0.047757827443098096,32,"{'model__booster': 'gbtree', 'model__learning_rate': 0.04016607879247936, 'model__n_estimators': 101}",gbtree,0.04016607879247936,101
kc2,XGBoost,BayesSearch,41,0.8561336930439374,0.045050683875090675,24,"{'model__booster': 'dart', 'model__learning_rate': 0.010101304303480416, 'model__n_estimators': 295}",dart,0.010101304303480416,295
kc2,XGBoost,BayesSearch,42,0.8471792124611675,0.058600956733802854,102,"{'model__booster': 'gbtree', 'model__learning_rate': 0.04926364585010489, 'model__n_estimators': 300}",gbtree,0.04926364585010489,300
kc2,XGBoost,BayesSearch,43,0.8538627412687563,0.048175394952647874,69,"{'model__booster': 'gbtree', 'model__learning_rate': 0.02441746323124845, 'model__n_estimators': 100}",gbtree,0.02441746323124845,100
kc2,XGBoost,BayesSearch,44,0.8518500594017511,0.0482126386667502,87,"{'model__booster': 'dart', 'model__learning_rate': 0.05087352187233213, 'model__n_estimators': 101}",dart,0.05087352187233213,101
kc2,XGBoost,BayesSearch,45,0.8564002007634526,0.04701576227667684,19,"{'model__booster': 'gbtree', 'model__learning_rate': 0.010026282890666736, 'model__n_estimators': 299}",gbtree,0.010026282890666736,299
kc2,XGBoost,BayesSearch,46,0.8461516062432416,0.04318971507687853,106,"{'model__booster': 'dart', 'model__learning_rate': 0.010138515437585115, 'model__n_estimators': 104}",dart,0.010138515437585115,104
kc2,XGBoost,BayesSearch,47,0.856399397212367,0.04997512106628328,20,"{'model__booster': 'gbtree', 'model__learning_rate': 0.022732036328082402, 'model__n_estimators': 199}",gbtree,0.022732036328082402,199
kc2,XGBoost,BayesSearch,48,0.8548291250311927,0.048848294280963565,54,"{'model__booster': 'gbtree', 'model__learning_rate': 0.013790344721026776, 'model__n_estimators': 300}",gbtree,0.013790344721026776,300
kc2,XGBoost,BayesSearch,49,0.8560066426889735,0.05170071626401465,25,"{'model__booster': 'dart', 'model__learning_rate': 0.017947529089702607, 'model__n_estimators': 300}",dart,0.017947529089702607,300
kc2,XGBoost,BayesSearch,50,0.8570768167713656,0.048047402796973906,11,"{'model__booster': 'gbtree', 'model__learning_rate': 0.013697388656619484, 'model__n_estimators': 300}",gbtree,0.013697388656619484,300
kc2,XGBoost,BayesSearch,51,0.8490555110268454,0.04661744538848229,99,"{'model__booster': 'gbtree', 'model__learning_rate': 0.020617857459973455, 'model__n_estimators': 100}",gbtree,0.020617857459973455,100
kc2,XGBoost,BayesSearch,52,0.8558018083628985,0.053777232364628016,29,"{'model__booster': 'gbtree', 'model__learning_rate': 0.07033507711647644, 'model__n_estimators': 101}",gbtree,0.07033507711647644,101
kc2,XGBoost,BayesSearch,53,0.8549219086225666,0.046527046237325176,50,"{'model__booster': 'gbtree', 'model__learning_rate': 0.010088753194265505, 'model__n_estimators': 299}",gbtree,0.010088753194265505,299
kc2,XGBoost,BayesSearch,54,0.8538804713804714,0.04673408002685267,68,"{'model__booster': 'gbtree', 'model__learning_rate': 0.014071877312578272, 'model__n_estimators': 300}",gbtree,0.014071877312578272,300
kc2,XGBoost,BayesSearch,55,0.8529675876198434,0.053415011134775287,78,"{'model__booster': 'gbtree', 'model__learning_rate': 0.03369849391421357, 'model__n_estimators': 194}",gbtree,0.03369849391421357,194
kc2,XGBoost,BayesSearch,56,0.8529880143179014,0.04612830005044143,77,"{'model__booster': 'gbtree', 'model__learning_rate': 0.010030144874667404, 'model__n_estimators': 219}",gbtree,0.010030144874667404,219
kc2,XGBoost,BayesSearch,57,0.8563901207745193,0.04729311371838737,21,"{'model__booster': 'dart', 'model__learning_rate': 0.04241257503066272, 'model__n_estimators': 101}",dart,0.04241257503066272,101
kc2,XGBoost,BayesSearch,58,0.8527482916345699,0.052100613793797594,79,"{'model__booster': 'gbtree', 'model__learning_rate': 0.1022923105297091, 'model__n_estimators': 100}",gbtree,0.1022923105297091,100
kc2,XGBoost,BayesSearch,59,0.8549983307384623,0.04579174757974542,48,"{'model__booster': 'dart', 'model__learning_rate': 0.010111114817934412, 'model__n_estimators': 299}",dart,0.010111114817934412,299
kc2,XGBoost,BayesSearch,60,0.854337668214548,0.049176197283677774,63,"{'model__booster': 'gbtree', 'model__learning_rate': 0.013726989048313456, 'model__n_estimators': 300}",gbtree,0.013726989048313456,300
kc2,XGBoost,BayesSearch,61,0.8597594771560937,0.050119168737425245,1,"{'model__booster': 'gbtree', 'model__learning_rate': 0.04452997673743435, 'model__n_estimators': 100}",gbtree,0.04452997673743435,100
kc2,XGBoost,BayesSearch,62,0.8547617261949968,0.04870220975534301,57,"{'model__booster': 'gbtree', 'model__learning_rate': 0.04129501299769351, 'model__n_estimators': 100}",gbtree,0.04129501299769351,100
kc2,XGBoost,BayesSearch,63,0.8245669955914317,0.07450357435469389,123,"{'model__booster': 'gbtree', 'model__learning_rate': 0.39852821203000066, 'model__n_estimators': 103}",gbtree,0.39852821203000066,103
kc2,XGBoost,BayesSearch,64,0.8533115165258023,0.04924325740621228,74,"{'model__booster': 'gbtree', 'model__learning_rate': 0.013833678686737008, 'model__n_estimators': 300}",gbtree,0.013833678686737008,300
kc2,XGBoost,BayesSearch,65,0.8475858590379268,0.058363212695742114,101,"{'model__booster': 'dart', 'model__learning_rate': 0.049770057228442584, 'model__n_estimators': 300}",dart,0.049770057228442584,300
kc2,XGBoost,BayesSearch,66,0.8558827488996663,0.05318880240746608,28,"{'model__booster': 'dart', 'model__learning_rate': 0.07748830999250607, 'model__n_estimators': 100}",dart,0.07748830999250607,100
kc2,XGBoost,BayesSearch,67,0.8527473818474757,0.04199807848942095,80,"{'model__booster': 'dart', 'model__learning_rate': 0.01864164031393278, 'model__n_estimators': 101}",dart,0.01864164031393278,101
kc2,XGBoost,BayesSearch,68,0.8526708003775674,0.05323457111729027,81,"{'model__booster': 'dart', 'model__learning_rate': 0.02479983333024759, 'model__n_estimators': 300}",dart,0.02479983333024759,300
kc2,XGBoost,BayesSearch,69,0.8548106625691212,0.05149005038291716,55,"{'model__booster': 'gbtree', 'model__learning_rate': 0.03493514506744306, 'model__n_estimators': 193}",gbtree,0.03493514506744306,193
kc2,XGBoost,BayesSearch,70,0.8516196820966557,0.03655689543743058,89,"{'model__booster': 'dart', 'model__learning_rate': 0.01000852039459473, 'model__n_estimators': 102}",dart,0.01000852039459473,102
kc2,XGBoost,BayesSearch,71,0.8468489111487232,0.05543014343708967,103,"{'model__booster': 'gbtree', 'model__learning_rate': 0.1159564167120441, 'model__n_estimators': 100}",gbtree,0.1159564167120441,100
kc2,XGBoost,BayesSearch,72,0.8406752112062262,0.05840936438616549,113,"{'model__booster': 'gbtree', 'model__learning_rate': 0.06027112929940987, 'model__n_estimators': 300}",gbtree,0.06027112929940987,300
kc2,XGBoost,BayesSearch,73,0.8571988367383104,0.045428488343655295,8,"{'model__booster': 'gbtree', 'model__learning_rate': 0.04076320023957407, 'model__n_estimators': 100}",gbtree,0.04076320023957407,100
kc2,XGBoost,BayesSearch,74,0.8494808596617809,0.04369153229033052,98,"{'model__booster': 'gbtree', 'model__learning_rate': 0.0100167687802444, 'model__n_estimators': 200}",gbtree,0.0100167687802444,200
kc2,XGBoost,BayesSearch,75,0.8548849260597381,0.04727538573885471,51,"{'model__booster': 'gbtree', 'model__learning_rate': 0.04068810238967607, 'model__n_estimators': 100}",gbtree,0.04068810238967607,100
kc2,XGBoost,BayesSearch,76,0.8549619833313443,0.051236100134291966,49,"{'model__booster': 'dart', 'model__learning_rate': 0.024209029726975986, 'model__n_estimators': 199}",dart,0.024209029726975986,199
kc2,XGBoost,BayesSearch,77,0.8550062521021168,0.046756277901398614,47,"{'model__booster': 'gbtree', 'model__learning_rate': 0.040349479963954896, 'model__n_estimators': 100}",gbtree,0.040349479963954896,100
kc2,XGBoost,BayesSearch,78,0.8526587923180967,0.042517985390585517,82,"{'model__booster': 'gbtree', 'model__learning_rate': 0.017110062663653017, 'model__n_estimators': 100}",gbtree,0.017110062663653017,100
kc2,XGBoost,BayesSearch,79,0.8536483072761267,0.052411079718099454,72,"{'model__booster': 'dart', 'model__learning_rate': 0.023544022858522643, 'model__n_estimators': 300}",dart,0.023544022858522643,300
kc2,XGBoost,BayesSearch,80,0.8546942437261986,0.046483825208950634,60,"{'model__booster': 'dart', 'model__learning_rate': 0.016759927730062248, 'model__n_estimators': 200}",dart,0.016759927730062248,200
kc2,XGBoost,BayesSearch,81,0.8537320415938836,0.053194755387450846,71,"{'model__booster': 'dart', 'model__learning_rate': 0.062236094625112114, 'model__n_estimators': 100}",dart,0.062236094625112114,100
kc2,XGBoost,BayesSearch,82,0.8545738444234685,0.05193106173146671,61,"{'model__booster': 'dart', 'model__learning_rate': 0.035058452802066556, 'model__n_estimators': 192}",dart,0.035058452802066556,192
kc2,XGBoost,BayesSearch,83,0.8575469981320545,0.04679494353288521,5,"{'model__booster': 'dart', 'model__learning_rate': 0.025593394773735362, 'model__n_estimators': 101}",dart,0.025593394773735362,101
kc2,XGBoost,BayesSearch,84,0.8456892072352599,0.056528163724170896,107,"{'model__booster': 'gbtree', 'model__learning_rate': 0.1403497946408036, 'model__n_estimators': 100}",gbtree,0.1403497946408036,100
kc2,XGBoost,BayesSearch,85,0.8554023971364197,0.04497047103305245,37,"{'model__booster': 'gbtree', 'model__learning_rate': 0.037376287406312034, 'model__n_estimators': 100}",gbtree,0.037376287406312034,100
kc2,XGBoost,BayesSearch,86,0.8555481235556422,0.045163818265159014,33,"{'model__booster': 'gbtree', 'model__learning_rate': 0.037420761844864495, 'model__n_estimators': 100}",gbtree,0.037420761844864495,100
kc2,XGBoost,BayesSearch,87,0.8511194415964154,0.03730435570462314,91,"{'model__booster': 'dart', 'model__learning_rate': 0.010049897408516929, 'model__n_estimators': 100}",dart,0.010049897408516929,100
kc2,XGBoost,BayesSearch,88,0.8553388363585732,0.04611595929063452,39,"{'model__booster': 'dart', 'model__learning_rate': 0.010053520753216916, 'model__n_estimators': 296}",dart,0.010053520753216916,296
kc2,XGBoost,BayesSearch,89,0.8536446771691132,0.052470253814719495,73,"{'model__booster': 'gbtree', 'model__learning_rate': 0.022316210214864254, 'model__n_estimators': 300}",gbtree,0.022316210214864254,300
kc2,XGBoost,BayesSearch,90,0.8553704901684224,0.04775773385701496,38,"{'model__booster': 'gbtree', 'model__learning_rate': 0.03753333519148485, 'model__n_estimators': 100}",gbtree,0.03753333519148485,100
kc2,XGBoost,BayesSearch,91,0.8507545830666132,0.05244744674261548,94,"{'model__booster': 'gbtree', 'model__learning_rate': 0.06928102728658167, 'model__n_estimators': 184}",gbtree,0.06928102728658167,184
kc2,XGBoost,BayesSearch,92,0.8542211194020404,0.046026821080637596,64,"{'model__booster': 'dart', 'model__learning_rate': 0.010004516194325809, 'model__n_estimators': 224}",dart,0.010004516194325809,224
kc2,XGBoost,BayesSearch,93,0.8531813129956927,0.042739707422265946,76,"{'model__booster': 'gbtree', 'model__learning_rate': 0.01811491832711667, 'model__n_estimators': 100}",gbtree,0.01811491832711667,100
kc2,XGBoost,BayesSearch,94,0.8559397433880516,0.04590804944000791,27,"{'model__booster': 'gbtree', 'model__learning_rate': 0.017225650077887834, 'model__n_estimators': 201}",gbtree,0.017225650077887834,201
kc2,XGBoost,BayesSearch,95,0.8523632448726433,0.05678130005156102,84,"{'model__booster': 'dart', 'model__learning_rate': 0.07074238160614119, 'model__n_estimators': 100}",dart,0.07074238160614119,100
kc2,XGBoost,BayesSearch,96,0.8563784585471617,0.044574299026905975,22,"{'model__booster': 'dart', 'model__learning_rate': 0.010209837477528799, 'model__n_estimators': 300}",dart,0.010209837477528799,300
kc2,XGBoost,BayesSearch,97,0.8551664345296863,0.04568389759384425,45,"{'model__booster': 'gbtree', 'model__learning_rate': 0.010039466764267186, 'model__n_estimators': 300}",gbtree,0.010039466764267186,300
kc2,XGBoost,BayesSearch,98,0.8574863158979701,0.049598265097572036,7,"{'model__booster': 'dart', 'model__learning_rate': 0.030240634290361258, 'model__n_estimators': 194}",dart,0.030240634290361258,194
kc2,XGBoost,BayesSearch,99,0.8547020034754997,0.047110765261083126,59,"{'model__booster': 'gbtree', 'model__learning_rate': 0.03708658086530668, 'model__n_estimators': 100}",gbtree,0.03708658086530668,100
kc2,XGBoost,BayesSearch,100,0.8504495048949936,0.0541539129976372,95,"{'model__booster': 'gbtree', 'model__learning_rate': 0.02930828679435398, 'model__n_estimators': 300}",gbtree,0.02930828679435398,300
kc2,XGBoost,BayesSearch,101,0.8539917366468117,0.04735591347269273,67,"{'model__booster': 'dart', 'model__learning_rate': 0.016131773086999333, 'model__n_estimators': 205}",dart,0.016131773086999333,205
kc2,XGBoost,BayesSearch,102,0.8376527244337396,0.06529158203688798,116,"{'model__booster': 'dart', 'model__learning_rate': 0.08672995338914845, 'model__n_estimators': 300}",dart,0.08672995338914845,300
kc2,XGBoost,BayesSearch,103,0.8507646833986119,0.04565894794561938,93,"{'model__booster': 'gbtree', 'model__learning_rate': 0.0100544769855962, 'model__n_estimators': 209}",gbtree,0.0100544769855962,209
kc2,XGBoost,BayesSearch,104,0.852141738274257,0.05376181095600861,85,"{'model__booster': 'dart', 'model__learning_rate': 0.044574624738191494, 'model__n_estimators': 185}",dart,0.044574624738191494,185
kc2,XGBoost,BayesSearch,105,0.8551411853949448,0.04558194724365749,46,"{'model__booster': 'dart', 'model__learning_rate': 0.02439111372474389, 'model__n_estimators': 100}",dart,0.02439111372474389,100
kc2,XGBoost,BayesSearch,106,0.8570558588932649,0.05005777146613597,12,"{'model__booster': 'gbtree', 'model__learning_rate': 0.026081661484228948, 'model__n_estimators': 196}",gbtree,0.026081661484228948,196
kc2,XGBoost,BayesSearch,107,0.8438118723034137,0.057568468429207265,110,"{'model__booster': 'gbtree', 'model__learning_rate': 0.08077891716693543, 'model__n_estimators': 182}",gbtree,0.08077891716693543,182
kc2,XGBoost,BayesSearch,108,0.8541696616179699,0.04793228816479591,66,"{'model__booster': 'dart', 'model__learning_rate': 0.035458300680817866, 'model__n_estimators': 100}",dart,0.035458300680817866,100
kc2,XGBoost,BayesSearch,109,0.855450490403498,0.05124932427962283,35,"{'model__booster': 'dart', 'model__learning_rate': 0.013639099920066067, 'model__n_estimators': 300}",dart,0.013639099920066067,300
kc2,XGBoost,BayesSearch,110,0.8568973751116609,0.048501224595401626,14,"{'model__booster': 'gbtree', 'model__learning_rate': 0.013719225474095232, 'model__n_estimators': 300}",gbtree,0.013719225474095232,300
kc2,XGBoost,BayesSearch,111,0.8559638386189139,0.047190288210918786,26,"{'model__booster': 'gbtree', 'model__learning_rate': 0.01375287679228039, 'model__n_estimators': 300}",gbtree,0.01375287679228039,300
kc2,XGBoost,BayesSearch,112,0.8407530980228348,0.05590633078502546,112,"{'model__booster': 'dart', 'model__learning_rate': 0.15383646727891112, 'model__n_estimators': 100}",dart,0.15383646727891112,100
kc2,XGBoost,BayesSearch,113,0.8577183692456248,0.04809848484079675,4,"{'model__booster': 'gbtree', 'model__learning_rate': 0.02376978577023195, 'model__n_estimators': 205}",gbtree,0.02376978577023195,205
kc2,XGBoost,BayesSearch,114,0.8551879043749345,0.046009264426721194,43,"{'model__booster': 'gbtree', 'model__learning_rate': 0.016864915393327386, 'model__n_estimators': 179}",gbtree,0.016864915393327386,179
kc2,XGBoost,BayesSearch,115,0.8552978993298541,0.050618469521131776,41,"{'model__booster': 'dart', 'model__learning_rate': 0.028951101784018215, 'model__n_estimators': 171}",dart,0.028951101784018215,171
kc2,XGBoost,BayesSearch,116,0.855672159746408,0.052147180032881914,31,"{'model__booster': 'gbtree', 'model__learning_rate': 0.02371206304060847, 'model__n_estimators': 237}",gbtree,0.02371206304060847,237
kc2,XGBoost,BayesSearch,117,0.8495395222815336,0.048622795018104265,97,"{'model__booster': 'gbtree', 'model__learning_rate': 0.014824914847176685, 'model__n_estimators': 100}",gbtree,0.014824914847176685,100
kc2,XGBoost,BayesSearch,118,0.8574967654525925,0.04812436214255321,6,"{'model__booster': 'gbtree', 'model__learning_rate': 0.02405977492762285, 'model__n_estimators': 192}",gbtree,0.02405977492762285,192
kc2,XGBoost,BayesSearch,119,0.8440008232160487,0.0610035436191322,108,"{'model__booster': 'dart', 'model__learning_rate': 0.10168542837974505, 'model__n_estimators': 181}",dart,0.10168542837974505,181
kc2,XGBoost,BayesSearch,120,0.8518489111487233,0.0541999122132274,88,"{'model__booster': 'gbtree', 'model__learning_rate': 0.035392460267393705, 'model__n_estimators': 236}",gbtree,0.035392460267393705,236
kc2,XGBoost,BayesSearch,121,0.8571653158871204,0.048788979434049425,9,"{'model__booster': 'gbtree', 'model__learning_rate': 0.02411823134373771, 'model__n_estimators': 189}",gbtree,0.02411823134373771,189
kc2,XGBoost,BayesSearch,122,0.8554324302820543,0.05043809459119489,36,"{'model__booster': 'gbtree', 'model__learning_rate': 0.02423396655546183, 'model__n_estimators': 188}",gbtree,0.02423396655546183,188
kc2,XGBoost,BayesSearch,123,0.8581921547194102,0.04752245436174362,2,"{'model__booster': 'gbtree', 'model__learning_rate': 0.02407002203132677, 'model__n_estimators': 190}",gbtree,0.02407002203132677,190
kc2,XGBoost,BayesSearch,124,0.8551823168129559,0.05153842743849851,44,"{'model__booster': 'dart', 'model__learning_rate': 0.0610752918786501, 'model__n_estimators': 100}",dart,0.0610752918786501,100
kc2,XGBoost,BayesSearch,125,0.824009281410597,0.0776255184040796,124,"{'model__booster': 'dart', 'model__learning_rate': 0.22475236942918694, 'model__n_estimators': 299}",dart,0.22475236942918694,299
thoracic-surgery,XGBoost,GridSearch,1,0.4973549306129952,0.04644945908528125,35,"{'model__booster': 'gbtree', 'model__learning_rate': 0.01, 'model__n_estimators': 100}",gbtree,0.01,100
thoracic-surgery,XGBoost,GridSearch,2,0.4966906009164074,0.04596307840599551,41,"{'model__booster': 'gbtree', 'model__learning_rate': 0.01, 'model__n_estimators': 150}",gbtree,0.01,150
thoracic-surgery,XGBoost,GridSearch,3,0.49257702154476346,0.036297215127654645,61,"{'model__booster': 'gbtree', 'model__learning_rate': 0.01, 'model__n_estimators': 200}",gbtree,0.01,200
thoracic-surgery,XGBoost,GridSearch,4,0.49234811663843925,0.03480346432583468,63,"{'model__booster': 'gbtree', 'model__learning_rate': 0.01, 'model__n_estimators': 250}",gbtree,0.01,250
thoracic-surgery,XGBoost,GridSearch,5,0.49453185762863183,0.03615939913226919,45,"{'model__booster': 'gbtree', 'model__learning_rate': 0.01, 'model__n_estimators': 300}",gbtree,0.01,300
thoracic-surgery,XGBoost,GridSearch,6,0.48189688447752965,0.03315726441223609,69,"{'model__booster': 'gbtree', 'model__learning_rate': 0.05, 'model__n_estimators': 100}",gbtree,0.05,100
thoracic-surgery,XGBoost,GridSearch,7,0.4992372549791904,0.03996611065813388,21,"{'model__booster': 'gbtree', 'model__learning_rate': 0.05, 'model__n_estimators': 150}",gbtree,0.05,150
thoracic-surgery,XGBoost,GridSearch,8,0.49698898473092024,0.046579478586940816,39,"{'model__booster': 'gbtree', 'model__learning_rate': 0.05, 'model__n_estimators': 200}",gbtree,0.05,200
thoracic-surgery,XGBoost,GridSearch,9,0.5001904499323855,0.04831286175833796,13,"{'model__booster': 'gbtree', 'model__learning_rate': 0.05, 'model__n_estimators': 250}",gbtree,0.05,250
thoracic-surgery,XGBoost,GridSearch,10,0.5000324287421062,0.04330559380670195,15,"{'model__booster': 'gbtree', 'model__learning_rate': 0.05, 'model__n_estimators': 300}",gbtree,0.05,300
thoracic-surgery,XGBoost,GridSearch,11,0.5048126616513713,0.05048435808190936,7,"{'model__booster': 'gbtree', 'model__learning_rate': 0.1, 'model__n_estimators': 100}",gbtree,0.1,100
thoracic-surgery,XGBoost,GridSearch,12,0.5072978586526974,0.050810427244393046,1,"{'model__booster': 'gbtree', 'model__learning_rate': 0.1, 'model__n_estimators': 150}",gbtree,0.1,150
thoracic-surgery,XGBoost,GridSearch,13,0.5039805427547362,0.0519255721252697,9,"{'model__booster': 'gbtree', 'model__learning_rate': 0.1, 'model__n_estimators': 200}",gbtree,0.1,200
thoracic-surgery,XGBoost,GridSearch,14,0.499741935483871,0.05772187841425438,17,"{'model__booster': 'gbtree', 'model__learning_rate': 0.1, 'model__n_estimators': 250}",gbtree,0.1,250
thoracic-surgery,XGBoost,GridSearch,15,0.4978357556422073,0.05568910236566282,29,"{'model__booster': 'gbtree', 'model__learning_rate': 0.1, 'model__n_estimators': 300}",gbtree,0.1,300
thoracic-surgery,XGBoost,GridSearch,16,0.4974610001706775,0.04911792485263064,33,"{'model__booster': 'gbtree', 'model__learning_rate': 0.15, 'model__n_estimators': 100}",gbtree,0.15,100
thoracic-surgery,XGBoost,GridSearch,17,0.5031226121548702,0.05730494893483682,11,"{'model__booster': 'gbtree', 'model__learning_rate': 0.15, 'model__n_estimators': 150}",gbtree,0.15,150
thoracic-surgery,XGBoost,GridSearch,18,0.49864411096669164,0.06537015836942964,25,"{'model__booster': 'gbtree', 'model__learning_rate': 0.15, 'model__n_estimators': 200}",gbtree,0.15,200
thoracic-surgery,XGBoost,GridSearch,19,0.4976836950385337,0.0626657669840948,31,"{'model__booster': 'gbtree', 'model__learning_rate': 0.15, 'model__n_estimators': 250}",gbtree,0.15,250
thoracic-surgery,XGBoost,GridSearch,20,0.49714075649559514,0.05965787258932515,37,"{'model__booster': 'gbtree', 'model__learning_rate': 0.15, 'model__n_estimators': 300}",gbtree,0.15,300
thoracic-surgery,XGBoost,GridSearch,21,0.49873937532002055,0.04726902952470515,23,"{'model__booster': 'gbtree', 'model__learning_rate': 0.2, 'model__n_estimators': 100}",gbtree,0.2,100
thoracic-surgery,XGBoost,GridSearch,22,0.4906775900324288,0.053938159339269105,67,"{'model__booster': 'gbtree', 'model__learning_rate': 0.2, 'model__n_estimators': 150}",gbtree,0.2,150
thoracic-surgery,XGBoost,GridSearch,23,0.4926656426011265,0.05333740570639363,55,"{'model__booster': 'gbtree', 'model__learning_rate': 0.2, 'model__n_estimators': 200}",gbtree,0.2,200
thoracic-surgery,XGBoost,GridSearch,24,0.49301083146244434,0.05209230684310208,51,"{'model__booster': 'gbtree', 'model__learning_rate': 0.2, 'model__n_estimators': 250}",gbtree,0.2,250
