dataset,model,search_method,iteration,mean_test_score,std_test_score,rank_test_score,params,model__learning_rate,model__n_estimators,model__num_leaves
blood-transfusion-service-center,LightGBM,GridSearch,4,0.717849164113388,0.03259901027009852,19,"{'model__learning_rate': 0.01, 'model__n_estimators': 100, 'model__num_leaves': 31}",0.01,100.0,31.0
blood-transfusion-service-center,LightGBM,GridSearch,5,0.717849164113388,0.03259901027009852,19,"{'model__learning_rate': 0.01, 'model__n_estimators': 100, 'model__num_leaves': 41}",0.01,100.0,41.0
blood-transfusion-service-center,LightGBM,GridSearch,6,0.717849164113388,0.03259901027009852,19,"{'model__learning_rate': 0.01, 'model__n_estimators': 100, 'model__num_leaves': 51}",0.01,100.0,51.0
blood-transfusion-service-center,LightGBM,GridSearch,7,0.7194478241094648,0.038557482002174404,14,"{'model__learning_rate': 0.01, 'model__n_estimators': 150, 'model__num_leaves': 12}",0.01,150.0,12.0
blood-transfusion-service-center,LightGBM,GridSearch,8,0.7205344992242075,0.03581078861527186,6,"{'model__learning_rate': 0.01, 'model__n_estimators': 150, 'model__num_leaves': 15}",0.01,150.0,15.0
blood-transfusion-service-center,LightGBM,GridSearch,9,0.7168033583588094,0.03457868267318056,27,"{'model__learning_rate': 0.01, 'model__n_estimators': 150, 'model__num_leaves': 21}",0.01,150.0,21.0
blood-transfusion-service-center,LightGBM,GridSearch,10,0.7168033583588094,0.03457868267318056,27,"{'model__learning_rate': 0.01, 'model__n_estimators': 150, 'model__num_leaves': 31}",0.01,150.0,31.0
blood-transfusion-service-center,LightGBM,GridSearch,11,0.7168033583588094,0.03457868267318056,27,"{'model__learning_rate': 0.01, 'model__n_estimators': 150, 'model__num_leaves': 41}",0.01,150.0,41.0
blood-transfusion-service-center,LightGBM,GridSearch,12,0.7168033583588094,0.03457868267318056,27,"{'model__learning_rate': 0.01, 'model__n_estimators': 150, 'model__num_leaves': 51}",0.01,150.0,51.0
blood-transfusion-service-center,LightGBM,GridSearch,13,0.7237552525295876,0.03805124889226678,1,"{'model__learning_rate': 0.01, 'model__n_estimators': 200, 'model__num_leaves': 12}",0.01,200.0,12.0
blood-transfusion-service-center,LightGBM,GridSearch,14,0.7222660612737337,0.03823296853553067,3,"{'model__learning_rate': 0.01, 'model__n_estimators': 200, 'model__num_leaves': 15}",0.01,200.0,15.0
blood-transfusion-service-center,LightGBM,GridSearch,15,0.7200726940711497,0.03494873514348313,8,"{'model__learning_rate': 0.01, 'model__n_estimators': 200, 'model__num_leaves': 21}",0.01,200.0,21.0
blood-transfusion-service-center,LightGBM,GridSearch,16,0.7200726940711497,0.03494873514348313,8,"{'model__learning_rate': 0.01, 'model__n_estimators': 200, 'model__num_leaves': 31}",0.01,200.0,31.0
blood-transfusion-service-center,LightGBM,GridSearch,17,0.7200726940711497,0.03494873514348313,8,"{'model__learning_rate': 0.01, 'model__n_estimators': 200, 'model__num_leaves': 41}",0.01,200.0,41.0
blood-transfusion-service-center,LightGBM,GridSearch,18,0.7200726940711497,0.03494873514348313,8,"{'model__learning_rate': 0.01, 'model__n_estimators': 200, 'model__num_leaves': 51}",0.01,200.0,51.0
blood-transfusion-service-center,LightGBM,GridSearch,19,0.7224773266996689,0.03822842001141704,2,"{'model__learning_rate': 0.01, 'model__n_estimators': 250, 'model__num_leaves': 12}",0.01,250.0,12.0
blood-transfusion-service-center,LightGBM,GridSearch,20,0.7218813243285955,0.03769266846364808,4,"{'model__learning_rate': 0.01, 'model__n_estimators': 250, 'model__num_leaves': 15}",0.01,250.0,15.0
blood-transfusion-service-center,LightGBM,GridSearch,21,0.718577056304387,0.037544524648684525,15,"{'model__learning_rate': 0.01, 'model__n_estimators': 250, 'model__num_leaves': 21}",0.01,250.0,21.0
blood-transfusion-service-center,LightGBM,GridSearch,22,0.718577056304387,0.037544524648684525,15,"{'model__learning_rate': 0.01, 'model__n_estimators': 250, 'model__num_leaves': 31}",0.01,250.0,31.0
blood-transfusion-service-center,LightGBM,GridSearch,23,0.718577056304387,0.037544524648684525,15,"{'model__learning_rate': 0.01, 'model__n_estimators': 250, 'model__num_leaves': 41}",0.01,250.0,41.0
blood-transfusion-service-center,LightGBM,GridSearch,24,0.718577056304387,0.037544524648684525,15,"{'model__learning_rate': 0.01, 'model__n_estimators': 250, 'model__num_leaves': 51}",0.01,250.0,51.0
blood-transfusion-service-center,LightGBM,GridSearch,25,0.7203204398875535,0.036676387083189516,7,"{'model__learning_rate': 0.01, 'model__n_estimators': 300, 'model__num_leaves': 12}",0.01,300.0,12.0
blood-transfusion-service-center,LightGBM,GridSearch,26,0.7211660594712097,0.03841199314653226,5,"{'model__learning_rate': 0.01, 'model__n_estimators': 300, 'model__num_leaves': 15}",0.01,300.0,15.0
blood-transfusion-service-center,LightGBM,GridSearch,27,0.7169446364619237,0.03749044372475875,23,"{'model__learning_rate': 0.01, 'model__n_estimators': 300, 'model__num_leaves': 21}",0.01,300.0,21.0
blood-transfusion-service-center,LightGBM,GridSearch,28,0.7169446364619237,0.03749044372475875,23,"{'model__learning_rate': 0.01, 'model__n_estimators': 300, 'model__num_leaves': 31}",0.01,300.0,31.0
blood-transfusion-service-center,LightGBM,GridSearch,29,0.7169446364619237,0.03749044372475875,23,"{'model__learning_rate': 0.01, 'model__n_estimators': 300, 'model__num_leaves': 41}",0.01,300.0,41.0
blood-transfusion-service-center,LightGBM,GridSearch,30,0.7169446364619237,0.03749044372475875,23,"{'model__learning_rate': 0.01, 'model__n_estimators': 300, 'model__num_leaves': 51}",0.01,300.0,51.0
blood-transfusion-service-center,LightGBM,GridSearch,31,0.7138712397306188,0.03810334817257647,32,"{'model__learning_rate': 0.05, 'model__n_estimators': 100, 'model__num_leaves': 12}",0.05,100.0,12.0
blood-transfusion-service-center,LightGBM,GridSearch,32,0.7147032948441506,0.039301557638679964,31,"{'model__learning_rate': 0.05, 'model__n_estimators': 100, 'model__num_leaves': 15}",0.05,100.0,15.0
blood-transfusion-service-center,LightGBM,GridSearch,33,0.7115040461212795,0.0395528131416016,33,"{'model__learning_rate': 0.05, 'model__n_estimators': 100, 'model__num_leaves': 21}",0.05,100.0,21.0
blood-transfusion-service-center,LightGBM,GridSearch,34,0.7109312146973842,0.038703507975156724,35,"{'model__learning_rate': 0.05, 'model__n_estimators': 100, 'model__num_leaves': 31}",0.05,100.0,31.0
blood-transfusion-service-center,LightGBM,GridSearch,35,0.7109312146973842,0.038703507975156724,35,"{'model__learning_rate': 0.05, 'model__n_estimators': 100, 'model__num_leaves': 41}",0.05,100.0,41.0
blood-transfusion-service-center,LightGBM,GridSearch,36,0.7109312146973842,0.038703507975156724,35,"{'model__learning_rate': 0.05, 'model__n_estimators': 100, 'model__num_leaves': 51}",0.05,100.0,51.0
blood-transfusion-service-center,LightGBM,GridSearch,37,0.7113006686218413,0.03905628822703964,34,"{'model__learning_rate': 0.05, 'model__n_estimators': 150, 'model__num_leaves': 12}",0.05,150.0,12.0
blood-transfusion-service-center,LightGBM,GridSearch,38,0.7036984897334354,0.039570844040547455,38,"{'model__learning_rate': 0.05, 'model__n_estimators': 150, 'model__num_leaves': 15}",0.05,150.0,15.0
blood-transfusion-service-center,LightGBM,GridSearch,39,0.6994428391821546,0.0486529840545033,40,"{'model__learning_rate': 0.05, 'model__n_estimators': 150, 'model__num_leaves': 21}",0.05,150.0,21.0
blood-transfusion-service-center,LightGBM,GridSearch,40,0.6976629268629053,0.047177868970651585,41,"{'model__learning_rate': 0.05, 'model__n_estimators': 150, 'model__num_leaves': 31}",0.05,150.0,31.0
blood-transfusion-service-center,LightGBM,GridSearch,41,0.6976629268629053,0.047177868970651585,41,"{'model__learning_rate': 0.05, 'model__n_estimators': 150, 'model__num_leaves': 41}",0.05,150.0,41.0
blood-transfusion-service-center,LightGBM,GridSearch,42,0.6976629268629053,0.047177868970651585,41,"{'model__learning_rate': 0.05, 'model__n_estimators': 150, 'model__num_leaves': 51}",0.05,150.0,51.0
blood-transfusion-service-center,LightGBM,GridSearch,43,0.7013559774293178,0.047367218773776136,39,"{'model__learning_rate': 0.05, 'model__n_estimators': 200, 'model__num_leaves': 12}",0.05,200.0,12.0
blood-transfusion-service-center,LightGBM,GridSearch,44,0.6954403687504345,0.044198663595049516,45,"{'model__learning_rate': 0.05, 'model__n_estimators': 200, 'model__num_leaves': 15}",0.05,200.0,15.0
blood-transfusion-service-center,LightGBM,GridSearch,45,0.6946281844866767,0.05284295651799534,46,"{'model__learning_rate': 0.05, 'model__n_estimators': 200, 'model__num_leaves': 21}",0.05,200.0,21.0
blood-transfusion-service-center,LightGBM,GridSearch,46,0.6937076058075627,0.05107925951130114,49,"{'model__learning_rate': 0.05, 'model__n_estimators': 200, 'model__num_leaves': 31}",0.05,200.0,31.0
blood-transfusion-service-center,LightGBM,GridSearch,47,0.6937076058075627,0.05107925951130114,49,"{'model__learning_rate': 0.05, 'model__n_estimators': 200, 'model__num_leaves': 41}",0.05,200.0,41.0
blood-transfusion-service-center,LightGBM,GridSearch,48,0.6937076058075627,0.05107925951130114,49,"{'model__learning_rate': 0.05, 'model__n_estimators': 200, 'model__num_leaves': 51}",0.05,200.0,51.0
blood-transfusion-service-center,LightGBM,GridSearch,49,0.6938694470410297,0.05044552909226211,48,"{'model__learning_rate': 0.05, 'model__n_estimators': 250, 'model__num_leaves': 12}",0.05,250.0,12.0
blood-transfusion-service-center,LightGBM,GridSearch,50,0.6905125638335512,0.04636291745041591,53,"{'model__learning_rate': 0.05, 'model__n_estimators': 250, 'model__num_leaves': 15}",0.05,250.0,15.0
blood-transfusion-service-center,LightGBM,GridSearch,51,0.6874181852280514,0.05363260081226949,59,"{'model__learning_rate': 0.05, 'model__n_estimators': 250, 'model__num_leaves': 21}",0.05,250.0,21.0
blood-transfusion-service-center,LightGBM,GridSearch,52,0.685208692593027,0.05103891083758445,63,"{'model__learning_rate': 0.05, 'model__n_estimators': 250, 'model__num_leaves': 31}",0.05,250.0,31.0
blood-transfusion-service-center,LightGBM,GridSearch,53,0.685208692593027,0.05103891083758445,63,"{'model__learning_rate': 0.05, 'model__n_estimators': 250, 'model__num_leaves': 41}",0.05,250.0,41.0
blood-transfusion-service-center,LightGBM,GridSearch,54,0.685208692593027,0.05103891083758445,63,"{'model__learning_rate': 0.05, 'model__n_estimators': 250, 'model__num_leaves': 51}",0.05,250.0,51.0
blood-transfusion-service-center,LightGBM,GridSearch,55,0.6902886221031644,0.04791321558143147,54,"{'model__learning_rate': 0.05, 'model__n_estimators': 300, 'model__num_leaves': 12}",0.05,300.0,12.0
blood-transfusion-service-center,LightGBM,GridSearch,56,0.6874049760964647,0.04434611900815791,60,"{'model__learning_rate': 0.05, 'model__n_estimators': 300, 'model__num_leaves': 15}",0.05,300.0,15.0
blood-transfusion-service-center,LightGBM,GridSearch,57,0.6838944881182611,0.05246234723079164,70,"{'model__learning_rate': 0.05, 'model__n_estimators': 300, 'model__num_leaves': 21}",0.05,300.0,21.0
blood-transfusion-service-center,LightGBM,GridSearch,58,0.6814008000481258,0.05056612424298985,77,"{'model__learning_rate': 0.05, 'model__n_estimators': 300, 'model__num_leaves': 31}",0.05,300.0,31.0
blood-transfusion-service-center,LightGBM,GridSearch,59,0.6814008000481258,0.05056612424298985,77,"{'model__learning_rate': 0.05, 'model__n_estimators': 300, 'model__num_leaves': 41}",0.05,300.0,41.0
blood-transfusion-service-center,LightGBM,GridSearch,60,0.6814008000481258,0.05056612424298985,77,"{'model__learning_rate': 0.05, 'model__n_estimators': 300, 'model__num_leaves': 51}",0.05,300.0,51.0
blood-transfusion-service-center,LightGBM,GridSearch,61,0.6965158406674208,0.042171568396992015,44,"{'model__learning_rate': 0.1, 'model__n_estimators': 100, 'model__num_leaves': 12}",0.1,100.0,12.0
blood-transfusion-service-center,LightGBM,GridSearch,62,0.6940972840236669,0.04331836148388706,47,"{'model__learning_rate': 0.1, 'model__n_estimators': 100, 'model__num_leaves': 15}",0.1,100.0,15.0
blood-transfusion-service-center,LightGBM,GridSearch,63,0.6881435478154867,0.047983981094706224,55,"{'model__learning_rate': 0.1, 'model__n_estimators': 100, 'model__num_leaves': 21}",0.1,100.0,21.0
blood-transfusion-service-center,LightGBM,GridSearch,64,0.6881435478154867,0.047983981094706224,55,"{'model__learning_rate': 0.1, 'model__n_estimators': 100, 'model__num_leaves': 31}",0.1,100.0,31.0
blood-transfusion-service-center,LightGBM,GridSearch,65,0.6881435478154867,0.047983981094706224,55,"{'model__learning_rate': 0.1, 'model__n_estimators': 100, 'model__num_leaves': 41}",0.1,100.0,41.0
blood-transfusion-service-center,LightGBM,GridSearch,66,0.6881435478154867,0.047983981094706224,55,"{'model__learning_rate': 0.1, 'model__n_estimators': 100, 'model__num_leaves': 51}",0.1,100.0,51.0
blood-transfusion-service-center,LightGBM,GridSearch,67,0.6844287209229158,0.04541697194908434,66,"{'model__learning_rate': 0.1, 'model__n_estimators': 150, 'model__num_leaves': 12}",0.1,150.0,12.0
blood-transfusion-service-center,LightGBM,GridSearch,68,0.6843098395502915,0.04492773905216452,67,"{'model__learning_rate': 0.1, 'model__n_estimators': 150, 'model__num_leaves': 15}",0.1,150.0,15.0
blood-transfusion-service-center,LightGBM,GridSearch,69,0.6834470870577426,0.048786608418524856,71,"{'model__learning_rate': 0.1, 'model__n_estimators': 150, 'model__num_leaves': 21}",0.1,150.0,21.0
blood-transfusion-service-center,LightGBM,GridSearch,70,0.682519443272956,0.05019081471021436,72,"{'model__learning_rate': 0.1, 'model__n_estimators': 150, 'model__num_leaves': 31}",0.1,150.0,31.0
blood-transfusion-service-center,LightGBM,GridSearch,71,0.682519443272956,0.05019081471021436,72,"{'model__learning_rate': 0.1, 'model__n_estimators': 150, 'model__num_leaves': 41}",0.1,150.0,41.0
blood-transfusion-service-center,LightGBM,GridSearch,72,0.682519443272956,0.05019081471021436,72,"{'model__learning_rate': 0.1, 'model__n_estimators': 150, 'model__num_leaves': 51}",0.1,150.0,51.0
blood-transfusion-service-center,LightGBM,GridSearch,73,0.681741080349485,0.04789623334646823,76,"{'model__learning_rate': 0.1, 'model__n_estimators': 200, 'model__num_leaves': 12}",0.1,200.0,12.0
blood-transfusion-service-center,LightGBM,GridSearch,74,0.6790662830665184,0.04759204307665401,87,"{'model__learning_rate': 0.1, 'model__n_estimators': 200, 'model__num_leaves': 15}",0.1,200.0,15.0
blood-transfusion-service-center,LightGBM,GridSearch,75,0.6798380371858663,0.04830153204302072,85,"{'model__learning_rate': 0.1, 'model__n_estimators': 200, 'model__num_leaves': 21}",0.1,200.0,21.0
blood-transfusion-service-center,LightGBM,GridSearch,76,0.6783538071302078,0.05060035739943732,90,"{'model__learning_rate': 0.1, 'model__n_estimators': 200, 'model__num_leaves': 31}",0.1,200.0,31.0
blood-transfusion-service-center,LightGBM,GridSearch,77,0.6783538071302078,0.05060035739943732,90,"{'model__learning_rate': 0.1, 'model__n_estimators': 200, 'model__num_leaves': 41}",0.1,200.0,41.0
blood-transfusion-service-center,LightGBM,GridSearch,78,0.6783538071302078,0.05060035739943732,90,"{'model__learning_rate': 0.1, 'model__n_estimators': 200, 'model__num_leaves': 51}",0.1,200.0,51.0
blood-transfusion-service-center,LightGBM,GridSearch,79,0.678852751667049,0.04837277819031458,88,"{'model__learning_rate': 0.1, 'model__n_estimators': 250, 'model__num_leaves': 12}",0.1,250.0,12.0
blood-transfusion-service-center,LightGBM,GridSearch,80,0.6791811981935434,0.0500086102860869,86,"{'model__learning_rate': 0.1, 'model__n_estimators': 250, 'model__num_leaves': 15}",0.1,250.0,15.0
blood-transfusion-service-center,LightGBM,GridSearch,81,0.6748152300416911,0.05060235620213045,115,"{'model__learning_rate': 0.1, 'model__n_estimators': 250, 'model__num_leaves': 21}",0.1,250.0,21.0
blood-transfusion-service-center,LightGBM,GridSearch,82,0.6729117625236056,0.05347639510885841,128,"{'model__learning_rate': 0.1, 'model__n_estimators': 250, 'model__num_leaves': 31}",0.1,250.0,31.0
blood-transfusion-service-center,LightGBM,GridSearch,83,0.6729117625236056,0.05347639510885841,128,"{'model__learning_rate': 0.1, 'model__n_estimators': 250, 'model__num_leaves': 41}",0.1,250.0,41.0
blood-transfusion-service-center,LightGBM,GridSearch,84,0.6729117625236056,0.05347639510885841,128,"{'model__learning_rate': 0.1, 'model__n_estimators': 250, 'model__num_leaves': 51}",0.1,250.0,51.0
blood-transfusion-service-center,LightGBM,GridSearch,85,0.6748085048066251,0.05285113579339683,116,"{'model__learning_rate': 0.1, 'model__n_estimators': 300, 'model__num_leaves': 12}",0.1,300.0,12.0
blood-transfusion-service-center,LightGBM,GridSearch,86,0.6763727225302746,0.0491500691710511,110,"{'model__learning_rate': 0.1, 'model__n_estimators': 300, 'model__num_leaves': 15}",0.1,300.0,15.0
blood-transfusion-service-center,LightGBM,GridSearch,87,0.6746700948001605,0.04795553301010736,117,"{'model__learning_rate': 0.1, 'model__n_estimators': 300, 'model__num_leaves': 21}",0.1,300.0,21.0
blood-transfusion-service-center,LightGBM,GridSearch,88,0.6713377682120198,0.05402649823502096,150,"{'model__learning_rate': 0.1, 'model__n_estimators': 300, 'model__num_leaves': 31}",0.1,300.0,31.0
blood-transfusion-service-center,LightGBM,GridSearch,89,0.6713377682120198,0.05402649823502096,150,"{'model__learning_rate': 0.1, 'model__n_estimators': 300, 'model__num_leaves': 41}",0.1,300.0,41.0
blood-transfusion-service-center,LightGBM,GridSearch,90,0.6713377682120198,0.05402649823502096,150,"{'model__learning_rate': 0.1, 'model__n_estimators': 300, 'model__num_leaves': 51}",0.1,300.0,51.0
blood-transfusion-service-center,LightGBM,GridSearch,91,0.6907923228732332,0.04472679825049956,52,"{'model__learning_rate': 0.15, 'model__n_estimators': 100, 'model__num_leaves': 12}",0.15,100.0,12.0
blood-transfusion-service-center,LightGBM,GridSearch,92,0.6857389291450791,0.04834488851737494,62,"{'model__learning_rate': 0.15, 'model__n_estimators': 100, 'model__num_leaves': 15}",0.15,100.0,15.0
blood-transfusion-service-center,LightGBM,GridSearch,93,0.6824911531901325,0.051974908092845905,75,"{'model__learning_rate': 0.15, 'model__n_estimators': 100, 'model__num_leaves': 21}",0.15,100.0,21.0
blood-transfusion-service-center,LightGBM,GridSearch,94,0.6807998212662424,0.05219242577603815,80,"{'model__learning_rate': 0.15, 'model__n_estimators': 100, 'model__num_leaves': 31}",0.15,100.0,31.0
blood-transfusion-service-center,LightGBM,GridSearch,95,0.6807998212662424,0.05219242577603815,80,"{'model__learning_rate': 0.15, 'model__n_estimators': 100, 'model__num_leaves': 41}",0.15,100.0,41.0
blood-transfusion-service-center,LightGBM,GridSearch,96,0.6807998212662424,0.05219242577603815,80,"{'model__learning_rate': 0.15, 'model__n_estimators': 100, 'model__num_leaves': 51}",0.15,100.0,51.0
blood-transfusion-service-center,LightGBM,GridSearch,97,0.6842644956721099,0.046023505464859824,68,"{'model__learning_rate': 0.15, 'model__n_estimators': 150, 'model__num_leaves': 12}",0.15,150.0,12.0
blood-transfusion-service-center,LightGBM,GridSearch,98,0.6773401986723675,0.05302606937817179,101,"{'model__learning_rate': 0.15, 'model__n_estimators': 150, 'model__num_leaves': 15}",0.15,150.0,15.0
blood-transfusion-service-center,LightGBM,GridSearch,99,0.6787267931986355,0.05146368607764025,89,"{'model__learning_rate': 0.15, 'model__n_estimators': 150, 'model__num_leaves': 21}",0.15,150.0,21.0
blood-transfusion-service-center,LightGBM,GridSearch,100,0.6782334880541676,0.051539714868897996,93,"{'model__learning_rate': 0.15, 'model__n_estimators': 150, 'model__num_leaves': 31}",0.15,150.0,31.0
blood-transfusion-service-center,LightGBM,GridSearch,101,0.6782334880541676,0.051539714868897996,93,"{'model__learning_rate': 0.15, 'model__n_estimators': 150, 'model__num_leaves': 41}",0.15,150.0,41.0
blood-transfusion-service-center,LightGBM,GridSearch,102,0.6782334880541676,0.051539714868897996,93,"{'model__learning_rate': 0.15, 'model__n_estimators': 150, 'model__num_leaves': 51}",0.15,150.0,51.0
blood-transfusion-service-center,LightGBM,GridSearch,103,0.6769840998245626,0.046448117159931135,105,"{'model__learning_rate': 0.15, 'model__n_estimators': 200, 'model__num_leaves': 12}",0.15,200.0,12.0
blood-transfusion-service-center,LightGBM,GridSearch,104,0.6768600283500114,0.054043465260101065,107,"{'model__learning_rate': 0.15, 'model__n_estimators': 200, 'model__num_leaves': 15}",0.15,200.0,15.0
blood-transfusion-service-center,LightGBM,GridSearch,105,0.6769296025868703,0.05296657633379196,106,"{'model__learning_rate': 0.15, 'model__n_estimators': 200, 'model__num_leaves': 21}",0.15,200.0,21.0
blood-transfusion-service-center,LightGBM,GridSearch,106,0.6772819634043474,0.05294635189997242,102,"{'model__learning_rate': 0.15, 'model__n_estimators': 200, 'model__num_leaves': 31}",0.15,200.0,31.0
blood-transfusion-service-center,LightGBM,GridSearch,107,0.6772819634043474,0.05294635189997242,102,"{'model__learning_rate': 0.15, 'model__n_estimators': 200, 'model__num_leaves': 41}",0.15,200.0,41.0
blood-transfusion-service-center,LightGBM,GridSearch,108,0.6772819634043474,0.05294635189997242,102,"{'model__learning_rate': 0.15, 'model__n_estimators': 200, 'model__num_leaves': 51}",0.15,200.0,51.0
blood-transfusion-service-center,LightGBM,GridSearch,109,0.67644832977848,0.04854212768788873,108,"{'model__learning_rate': 0.15, 'model__n_estimators': 250, 'model__num_leaves': 12}",0.15,250.0,12.0
blood-transfusion-service-center,LightGBM,GridSearch,110,0.674201752529265,0.053951745644068586,119,"{'model__learning_rate': 0.15, 'model__n_estimators': 250, 'model__num_leaves': 15}",0.15,250.0,15.0
blood-transfusion-service-center,LightGBM,GridSearch,111,0.6717884991431232,0.053178428539670315,141,"{'model__learning_rate': 0.15, 'model__n_estimators': 250, 'model__num_leaves': 21}",0.15,250.0,21.0
blood-transfusion-service-center,LightGBM,GridSearch,112,0.6718680254225505,0.05384419411325902,138,"{'model__learning_rate': 0.15, 'model__n_estimators': 250, 'model__num_leaves': 31}",0.15,250.0,31.0
blood-transfusion-service-center,LightGBM,GridSearch,113,0.6718680254225505,0.05384419411325902,138,"{'model__learning_rate': 0.15, 'model__n_estimators': 250, 'model__num_leaves': 41}",0.15,250.0,41.0
blood-transfusion-service-center,LightGBM,GridSearch,114,0.6718680254225505,0.05384419411325902,138,"{'model__learning_rate': 0.15, 'model__n_estimators': 250, 'model__num_leaves': 51}",0.15,250.0,51.0
blood-transfusion-service-center,LightGBM,GridSearch,115,0.6763895440750352,0.04835331551297057,109,"{'model__learning_rate': 0.15, 'model__n_estimators': 300, 'model__num_leaves': 12}",0.15,300.0,12.0
blood-transfusion-service-center,LightGBM,GridSearch,116,0.6713408348520163,0.05384188052596856,149,"{'model__learning_rate': 0.15, 'model__n_estimators': 300, 'model__num_leaves': 15}",0.15,300.0,15.0
blood-transfusion-service-center,LightGBM,GridSearch,117,0.6739886720233669,0.05286225952547886,120,"{'model__learning_rate': 0.15, 'model__n_estimators': 300, 'model__num_leaves': 21}",0.15,300.0,21.0
blood-transfusion-service-center,LightGBM,GridSearch,118,0.673474951865906,0.052107941915190595,123,"{'model__learning_rate': 0.15, 'model__n_estimators': 300, 'model__num_leaves': 31}",0.15,300.0,31.0
blood-transfusion-service-center,LightGBM,GridSearch,119,0.673474951865906,0.052107941915190595,123,"{'model__learning_rate': 0.15, 'model__n_estimators': 300, 'model__num_leaves': 41}",0.15,300.0,41.0
blood-transfusion-service-center,LightGBM,GridSearch,120,0.673474951865906,0.052107941915190595,123,"{'model__learning_rate': 0.15, 'model__n_estimators': 300, 'model__num_leaves': 51}",0.15,300.0,51.0
blood-transfusion-service-center,LightGBM,GridSearch,121,0.6801565524531552,0.047369637672169486,84,"{'model__learning_rate': 0.2, 'model__n_estimators': 100, 'model__num_leaves': 12}",0.2,100.0,12.0
blood-transfusion-service-center,LightGBM,GridSearch,122,0.6864472659863032,0.04828545155455178,61,"{'model__learning_rate': 0.2, 'model__n_estimators': 100, 'model__num_leaves': 15}",0.2,100.0,15.0
blood-transfusion-service-center,LightGBM,GridSearch,123,0.6777690701890624,0.043692891076439234,96,"{'model__learning_rate': 0.2, 'model__n_estimators': 100, 'model__num_leaves': 21}",0.2,100.0,21.0
blood-transfusion-service-center,LightGBM,GridSearch,124,0.6777690701890624,0.043692891076439234,96,"{'model__learning_rate': 0.2, 'model__n_estimators': 100, 'model__num_leaves': 31}",0.2,100.0,31.0
blood-transfusion-service-center,LightGBM,GridSearch,125,0.6777690701890624,0.043692891076439234,96,"{'model__learning_rate': 0.2, 'model__n_estimators': 100, 'model__num_leaves': 41}",0.2,100.0,41.0
blood-transfusion-service-center,LightGBM,GridSearch,126,0.6777690701890624,0.043692891076439234,96,"{'model__learning_rate': 0.2, 'model__n_estimators': 100, 'model__num_leaves': 51}",0.2,100.0,51.0
blood-transfusion-service-center,LightGBM,GridSearch,127,0.6776144195641687,0.054799052868013495,100,"{'model__learning_rate': 0.2, 'model__n_estimators': 150, 'model__num_leaves': 12}",0.2,150.0,12.0
blood-transfusion-service-center,LightGBM,GridSearch,128,0.6842089717616482,0.051472161556170126,69,"{'model__learning_rate': 0.2, 'model__n_estimators': 150, 'model__num_leaves': 15}",0.2,150.0,15.0
blood-transfusion-service-center,LightGBM,GridSearch,129,0.6714917628699373,0.05032744625652888,144,"{'model__learning_rate': 0.2, 'model__n_estimators': 150, 'model__num_leaves': 21}",0.2,150.0,21.0
blood-transfusion-service-center,LightGBM,GridSearch,130,0.6714917628699373,0.05032744625652888,144,"{'model__learning_rate': 0.2, 'model__n_estimators': 150, 'model__num_leaves': 31}",0.2,150.0,31.0
blood-transfusion-service-center,LightGBM,GridSearch,131,0.6714917628699373,0.05032744625652888,144,"{'model__learning_rate': 0.2, 'model__n_estimators': 150, 'model__num_leaves': 41}",0.2,150.0,41.0
blood-transfusion-service-center,LightGBM,GridSearch,132,0.6714917628699373,0.05032744625652888,144,"{'model__learning_rate': 0.2, 'model__n_estimators': 150, 'model__num_leaves': 51}",0.2,150.0,51.0
blood-transfusion-service-center,LightGBM,GridSearch,133,0.6748330808171102,0.053967592885046434,114,"{'model__learning_rate': 0.2, 'model__n_estimators': 200, 'model__num_leaves': 12}",0.2,200.0,12.0
blood-transfusion-service-center,LightGBM,GridSearch,134,0.6757288420577743,0.04922930779137906,111,"{'model__learning_rate': 0.2, 'model__n_estimators': 200, 'model__num_leaves': 15}",0.2,200.0,15.0
blood-transfusion-service-center,LightGBM,GridSearch,135,0.6686844993985783,0.05200158038136891,181,"{'model__learning_rate': 0.2, 'model__n_estimators': 200, 'model__num_leaves': 21}",0.2,200.0,21.0
blood-transfusion-service-center,LightGBM,GridSearch,136,0.6693462032860886,0.0515673006252655,172,"{'model__learning_rate': 0.2, 'model__n_estimators': 200, 'model__num_leaves': 31}",0.2,200.0,31.0
blood-transfusion-service-center,LightGBM,GridSearch,137,0.6693462032860886,0.0515673006252655,172,"{'model__learning_rate': 0.2, 'model__n_estimators': 200, 'model__num_leaves': 41}",0.2,200.0,41.0
blood-transfusion-service-center,LightGBM,GridSearch,138,0.6693462032860886,0.0515673006252655,172,"{'model__learning_rate': 0.2, 'model__n_estimators': 200, 'model__num_leaves': 51}",0.2,200.0,51.0
blood-transfusion-service-center,LightGBM,GridSearch,139,0.6749764016805478,0.055178976743625416,113,"{'model__learning_rate': 0.2, 'model__n_estimators': 250, 'model__num_leaves': 12}",0.2,250.0,12.0
blood-transfusion-service-center,LightGBM,GridSearch,140,0.6731455831891167,0.04974132917878048,127,"{'model__learning_rate': 0.2, 'model__n_estimators': 250, 'model__num_leaves': 15}",0.2,250.0,15.0
blood-transfusion-service-center,LightGBM,GridSearch,141,0.666248937295433,0.05261980708120692,194,"{'model__learning_rate': 0.2, 'model__n_estimators': 250, 'model__num_leaves': 21}",0.2,250.0,21.0
