dataset,params,mean_test_score,std_test_score,rank_test_score,mean_fit_time,mean_score_time,brier_score
Bank,"{'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'max_samples': None, 'min_samples_leaf': 6, 'min_samples_split': 8, 'n_estimators': 190}",-0.18788955973149632,0.0036549500712316375,35,1.6509128570556642,0.06323962211608887,0.18788955973149632
Bank,"{'criterion': 'entropy', 'max_depth': 15, 'max_features': 0.25, 'max_samples': 0.9, 'min_samples_leaf': 3, 'min_samples_split': 14, 'n_estimators': 752}",-0.18667011833120734,0.0037291132799866324,13,9.497066354751587,0.25944972038269043,0.18667011833120734
Bank,"{'criterion': 'entropy', 'max_depth': None, 'max_features': 0.1, 'max_samples': 0.7, 'min_samples_leaf': 4, 'min_samples_split': 9, 'n_estimators': 928}",-0.18891753422937052,0.0033302727555947122,47,7.203957414627075,0.33365368843078613,0.18891753422937052
Bank,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 0.25, 'max_samples': 0.5, 'min_samples_leaf': 3, 'min_samples_split': 14, 'n_estimators': 447}",-0.19009100295781461,0.0030205860191455185,71,2.7125290393829347,0.08997750282287598,0.19009100295781461
Bank,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 0.25, 'max_samples': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 1033}",-0.18953520587441677,0.003024878058514939,59,8.848578262329102,0.21096935272216796,0.18953520587441677
Bank,"{'criterion': 'log_loss', 'max_depth': 15, 'max_features': 0.1, 'max_samples': None, 'min_samples_leaf': 5, 'min_samples_split': 17, 'n_estimators': 985}",-0.19035843304611572,0.002969844270993312,75,6.729770040512085,0.25356130599975585,0.19035843304611572
Gym,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'max_samples': 0.9, 'min_samples_leaf': 8, 'min_samples_split': 8, 'n_estimators': 221}",-0.15582807396174597,0.006777679695874948,46,0.7312229156494141,0.02533564567565918,0.15582807396174597
Gym,"{'criterion': 'gini', 'max_depth': 20, 'max_features': 0.25, 'max_samples': 0.9, 'min_samples_leaf': 8, 'min_samples_split': 5, 'n_estimators': 971}",-0.15933644703699118,0.005417624988345504,70,2.361366701126099,0.07443227767944335,0.15933644703699118
Gym,"{'criterion': 'gini', 'max_depth': 15, 'max_features': 'sqrt', 'max_samples': 0.7, 'min_samples_leaf': 8, 'min_samples_split': 13, 'n_estimators': 905}",-0.15616676096756793,0.006291188162100432,53,2.6244089126586916,0.06895413398742675,0.15616676096756793
Gym,"{'criterion': 'entropy', 'max_depth': None, 'max_features': 0.33, 'max_samples': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 13, 'n_estimators': 1437}",-0.15430053759033727,0.0056318255969482756,18,4.243905639648437,0.11596179008483887,0.15430053759033727
Gym,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 0.33, 'max_samples': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 11, 'n_estimators': 799}",-0.15406382328301946,0.006031128135494161,13,2.3861583709716796,0.06226282119750977,0.15406382328301946
Gym,"{'criterion': 'gini', 'max_depth': 15, 'max_features': 0.1, 'max_samples': 0.9, 'min_samples_leaf': 3, 'min_samples_split': 13, 'n_estimators': 1367}",-0.16580273397135653,0.004873727999697245,81,2.980824518203735,0.10558032989501953,0.16580273397135653
Gym,"{'criterion': 'log_loss', 'max_depth': 20, 'max_features': 'sqrt', 'max_samples': 0.9, 'min_samples_leaf': 7, 'min_samples_split': 10, 'n_estimators': 266}",-0.15434401312079657,0.006819505630398034,20,0.8748001098632813,0.021511936187744142,0.15434401312079657
Gym,"{'criterion': 'entropy', 'max_depth': None, 'max_features': 'sqrt', 'max_samples': None, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 1469}",-0.15379688103356481,0.006516377726645517,6,5.5348395824432375,0.11779251098632812,0.15379688103356481
Gym,"{'criterion': 'log_loss', 'max_depth': 15, 'max_features': 0.33, 'max_samples': None, 'min_samples_leaf': 7, 'min_samples_split': 13, 'n_estimators': 608}",-0.1543039760954607,0.006655635312910432,19,1.939663028717041,0.04696879386901855,0.1543039760954607
Gym,"{'criterion': 'gini', 'max_depth': 20, 'max_features': 0.1, 'max_samples': 0.5, 'min_samples_leaf': 4, 'min_samples_split': 19, 'n_estimators': 1125}",-0.1706382685958198,0.0040496093960237555,98,2.109494924545288,0.08242249488830566,0.1706382685958198
Gym,"{'criterion': 'entropy', 'max_depth': 15, 'max_features': 0.1, 'max_samples': 0.7, 'min_samples_leaf': 4, 'min_samples_split': 19, 'n_estimators': 829}",-0.1678266843843892,0.004681847838681945,87,1.688296127319336,0.0630563735961914,0.1678266843843892
Gym,"{'criterion': 'entropy', 'max_depth': 15, 'max_features': 0.1, 'max_samples': None, 'min_samples_leaf': 8, 'min_samples_split': 15, 'n_estimators': 1375}",-0.16834386140247531,0.004688897485579545,91,3.031873178482056,0.10492458343505859,0.16834386140247531
Gym,"{'criterion': 'log_loss', 'max_depth': 15, 'max_features': 0.33, 'max_samples': 0.5, 'min_samples_leaf': 2, 'min_samples_split': 16, 'n_estimators': 1176}",-0.15497344480803016,0.005515553768988398,34,3.221362066268921,0.08657679557800294,0.15497344480803016
Gym,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 0.33, 'max_samples': None, 'min_samples_leaf': 9, 'min_samples_split': 16, 'n_estimators': 164}",-0.15534974871650617,0.006127808953981802,41,0.5005692481994629,0.014082670211791992,0.15534974871650617
Gym,"{'criterion': 'log_loss', 'max_depth': 20, 'max_features': 'sqrt', 'max_samples': None, 'min_samples_leaf': 1, 'min_samples_split': 13, 'n_estimators': 747}",-0.15386883421892988,0.006346163623350555,9,2.656352424621582,0.05794200897216797,0.15386883421892988
Gym,"{'criterion': 'gini', 'max_depth': 20, 'max_features': 0.25, 'max_samples': 0.5, 'min_samples_leaf': 8, 'min_samples_split': 4, 'n_estimators': 518}",-0.16086389913722593,0.005245182014913843,72,1.0073731422424317,0.03806843757629395,0.16086389913722593
Gym,"{'criterion': 'log_loss', 'max_depth': 20, 'max_features': 'sqrt', 'max_samples': 0.7, 'min_samples_leaf': 7, 'min_samples_split': 10, 'n_estimators': 1151}",-0.15466469476195652,0.006080645681660881,24,3.422682189941406,0.08846149444580079,0.15466469476195652
Gym,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 0.33, 'max_samples': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 1171}",-0.155112788521169,0.006470074858626407,36,3.9981985092163086,0.09399771690368652,0.155112788521169
Gym,"{'criterion': 'gini', 'max_depth': 20, 'max_features': 0.1, 'max_samples': None, 'min_samples_leaf': 5, 'min_samples_split': 4, 'n_estimators': 783}",-0.16612445545686455,0.004946769641344633,84,1.7378365039825439,0.06301636695861816,0.16612445545686455
Gym,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 0.25, 'max_samples': 0.5, 'min_samples_leaf': 3, 'min_samples_split': 6, 'n_estimators': 742}",-0.1559373082159607,0.005858474075779147,50,1.8795836925506593,0.05857949256896973,0.1559373082159607
Gym,"{'criterion': 'log_loss', 'max_depth': 10, 'max_features': 0.1, 'max_samples': 0.9, 'min_samples_leaf': 7, 'min_samples_split': 10, 'n_estimators': 306}",-0.16908902751243796,0.004293776628438677,92,0.6962961673736572,0.0251462459564209,0.16908902751243796
Gym,"{'criterion': 'gini', 'max_depth': 15, 'max_features': 0.1, 'max_samples': None, 'min_samples_leaf': 3, 'min_samples_split': 8, 'n_estimators': 1364}",-0.16391446789987246,0.005088487603055454,75,3.3288930892944335,0.11737713813781739,0.16391446789987246
Gym,"{'criterion': 'log_loss', 'max_depth': None, 'max_features': 0.33, 'max_samples': 0.7, 'min_samples_leaf': 5, 'min_samples_split': 8, 'n_estimators': 848}",-0.15390838939680251,0.006081235866339268,10,2.6839799880981445,0.06756858825683594,0.15390838939680251
Gym,"{'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'max_samples': None, 'min_samples_leaf': 7, 'min_samples_split': 3, 'n_estimators': 781}",-0.15564738444498974,0.006677795016758497,45,2.400234889984131,0.06452579498291015,0.15564738444498974
Gym,"{'criterion': 'log_loss', 'max_depth': 15, 'max_features': 'sqrt', 'max_samples': 0.5, 'min_samples_leaf': 6, 'min_samples_split': 13, 'n_estimators': 1463}",-0.15495573250763567,0.0055299978181787045,33,3.5840023517608643,0.10401759147644044,0.15495573250763567
Gym,"{'criterion': 'entropy', 'max_depth': 15, 'max_features': 0.25, 'max_samples': None, 'min_samples_leaf': 7, 'min_samples_split': 8, 'n_estimators': 289}",-0.15741484599176425,0.005382503662777589,60,0.7828680992126464,0.02462430000305176,0.15741484599176425
Gym,"{'criterion': 'log_loss', 'max_depth': 10, 'max_features': 'sqrt', 'max_samples': 0.9, 'min_samples_leaf': 9, 'min_samples_split': 14, 'n_estimators': 1382}",-0.15491953950718645,0.006014976456185325,32,4.157735013961792,0.10491380691528321,0.15491953950718645
Gym,"{'criterion': 'gini', 'max_depth': 15, 'max_features': 0.33, 'max_samples': 0.9, 'min_samples_leaf': 9, 'min_samples_split': 6, 'n_estimators': 1348}",-0.15619242405905823,0.0064186454735487425,54,3.6604349613189697,0.09718565940856934,0.15619242405905823
Gym,"{'criterion': 'gini', 'max_depth': 15, 'max_features': 0.33, 'max_samples': None, 'min_samples_leaf': 6, 'min_samples_split': 10, 'n_estimators': 1236}",-0.15485299821806336,0.00648882902540842,30,5.029462194442749,0.12378892898559571,0.15485299821806336
Gym,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 0.1, 'max_samples': None, 'min_samples_leaf': 7, 'min_samples_split': 3, 'n_estimators': 1236}",-0.1680755015416914,0.004649508797157037,90,3.695677661895752,0.10782561302185059,0.1680755015416914
Gym,"{'criterion': 'log_loss', 'max_depth': 10, 'max_features': 0.33, 'max_samples': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 741}",-0.1539725702635772,0.006110945234513122,11,2.8341713428497313,0.07610692977905273,0.1539725702635772
Gym,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 'sqrt', 'max_samples': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 1253}",-0.15371683080304738,0.007315394776037438,5,5.232054281234741,0.10616478919982911,0.15371683080304738
Gym,"{'criterion': 'log_loss', 'max_depth': None, 'max_features': 0.1, 'max_samples': None, 'min_samples_leaf': 6, 'min_samples_split': 5, 'n_estimators': 302}",-0.1660120572589871,0.005424910590306706,83,0.7090670108795166,0.02606935501098633,0.1660120572589871
Gym,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 0.25, 'max_samples': 0.7, 'min_samples_leaf': 8, 'min_samples_split': 6, 'n_estimators': 983}",-0.16000007802841096,0.0051566421812135,71,2.330331563949585,0.07557177543640137,0.16000007802841096
Gym,"{'criterion': 'entropy', 'max_depth': 15, 'max_features': 0.1, 'max_samples': 0.9, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 1247}",-0.16245018478158882,0.005556361722099739,74,4.260365629196167,0.12781944274902343,0.16245018478158882
Gym,"{'criterion': 'gini', 'max_depth': 15, 'max_features': 0.33, 'max_samples': 0.5, 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 502}",-0.15480966315316907,0.00682358775319535,26,1.6718964099884033,0.04728412628173828,0.15480966315316907
Gym,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 0.25, 'max_samples': 0.9, 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 588}",-0.1558693445838271,0.005645874561228287,48,2.2139150142669677,0.06065073013305664,0.1558693445838271
Gym,"{'criterion': 'log_loss', 'max_depth': None, 'max_features': 0.33, 'max_samples': 0.9, 'min_samples_leaf': 2, 'min_samples_split': 9, 'n_estimators': 740}",-0.15366736213799692,0.006314535883055932,4,3.3574967861175535,0.07246127128601074,0.15366736213799692
Gym,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'max_samples': 0.5, 'min_samples_leaf': 2, 'min_samples_split': 11, 'n_estimators': 362}",-0.15646907305835162,0.006180838444031283,55,1.2029300212860108,0.035166597366333006,0.15646907305835162
Gym,"{'criterion': 'entropy', 'max_depth': None, 'max_features': 'sqrt', 'max_samples': None, 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 996}",-0.1541697091937056,0.007049563565559846,16,4.4049540042877195,0.08696260452270507,0.1541697091937056
Gym,"{'criterion': 'entropy', 'max_depth': None, 'max_features': 'sqrt', 'max_samples': 0.5, 'min_samples_leaf': 7, 'min_samples_split': 10, 'n_estimators': 1356}",-0.15534613936022137,0.005752294886390113,40,3.2045325756073,0.0987656593322754,0.15534613936022137
Gym,"{'criterion': 'gini', 'max_depth': 20, 'max_features': 0.33, 'max_samples': None, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 727}",-0.15474048332598453,0.006822079095257413,25,2.4978981494903563,0.05989995002746582,0.15474048332598453
Gym,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 0.33, 'max_samples': None, 'min_samples_leaf': 6, 'min_samples_split': 9, 'n_estimators': 353}",-0.1548444382377897,0.006570000694794135,29,1.082319450378418,0.03271608352661133,0.1548444382377897
Gym,"{'criterion': 'gini', 'max_depth': None, 'max_features': 0.1, 'max_samples': 0.5, 'min_samples_leaf': 3, 'min_samples_split': 19, 'n_estimators': 977}",-0.1700626979759124,0.004260770869686297,95,1.9405237197875977,0.0752683162689209,0.1700626979759124
Gym,"{'criterion': 'entropy', 'max_depth': 15, 'max_features': 0.1, 'max_samples': 0.9, 'min_samples_leaf': 9, 'min_samples_split': 5, 'n_estimators': 260}",-0.1701163033426408,0.0041766031501090746,96,0.5939526557922363,0.022612762451171876,0.1701163033426408
Gym,"{'criterion': 'log_loss', 'max_depth': 15, 'max_features': 'sqrt', 'max_samples': None, 'min_samples_leaf': 4, 'min_samples_split': 9, 'n_estimators': 1258}",-0.15358583699280542,0.006756198199663003,2,4.795431518554688,0.09895901679992676,0.15358583699280542
Gym,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 0.33, 'max_samples': 0.5, 'min_samples_leaf': 3, 'min_samples_split': 15, 'n_estimators': 137}",-0.1574086002699852,0.0058143848449349455,59,0.3303501129150391,0.01211252212524414,0.1574086002699852
Gym,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 0.25, 'max_samples': 0.7, 'min_samples_leaf': 8, 'min_samples_split': 3, 'n_estimators': 1400}",-0.15894393666228984,0.005013333948464546,68,3.345370292663574,0.10211153030395508,0.15894393666228984
Gym,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 0.33, 'max_samples': 0.9, 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 1119}",-0.15410102415246368,0.006186609940994829,15,3.9999258041381838,0.08903164863586426,0.15410102415246368
Gym,"{'criterion': 'log_loss', 'max_depth': None, 'max_features': 0.25, 'max_samples': None, 'min_samples_leaf': 3, 'min_samples_split': 18, 'n_estimators': 116}",-0.15722850414716905,0.005400722792755884,57,0.34113826751708987,0.01085648536682129,0.15722850414716905
Gym,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 0.1, 'max_samples': 0.5, 'min_samples_leaf': 6, 'min_samples_split': 4, 'n_estimators': 1160}",-0.16920084109002964,0.004230481739683115,93,2.113722324371338,0.08351411819458007,0.16920084109002964
Gym,"{'criterion': 'log_loss', 'max_depth': 10, 'max_features': 0.1, 'max_samples': 0.5, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 1239}",-0.1656857396345744,0.004782909873539911,80,2.5515912055969237,0.0962331771850586,0.1656857396345744
Gym,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'max_samples': None, 'min_samples_leaf': 7, 'min_samples_split': 2, 'n_estimators': 1379}",-0.15555591166687616,0.006511176135894645,43,4.059739875793457,0.11092123985290528,0.15555591166687616
Gym,"{'criterion': 'gini', 'max_depth': None, 'max_features': 0.1, 'max_samples': 0.5, 'min_samples_leaf': 6, 'min_samples_split': 4, 'n_estimators': 785}",-0.17054224111464208,0.00395812287978401,97,1.5105597496032714,0.05868806838989258,0.17054224111464208
Gym,"{'criterion': 'entropy', 'max_depth': None, 'max_features': 0.25, 'max_samples': 0.7, 'min_samples_leaf': 7, 'min_samples_split': 3, 'n_estimators': 254}",-0.15816511002533074,0.005366744375694388,63,0.6114590167999268,0.020859909057617188,0.15816511002533074
Gym,"{'criterion': 'entropy', 'max_depth': 15, 'max_features': 0.1, 'max_samples': 0.5, 'min_samples_leaf': 8, 'min_samples_split': 2, 'n_estimators': 345}",-0.17162825892251554,0.004596868369808158,99,0.6123926162719726,0.026496076583862306,0.17162825892251554
Gym,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 0.1, 'max_samples': 0.9, 'min_samples_leaf': 3, 'min_samples_split': 19, 'n_estimators': 1020}",-0.16807245552536892,0.004754261787152093,89,1.9950956344604491,0.07728533744812012,0.16807245552536892
Gym,"{'criterion': 'log_loss', 'max_depth': None, 'max_features': 0.1, 'max_samples': 0.9, 'min_samples_leaf': 9, 'min_samples_split': 5, 'n_estimators': 784}",-0.1698716014030304,0.004258558263108629,94,1.5360820770263672,0.057854318618774415,0.1698716014030304
Gym,"{'criterion': 'log_loss', 'max_depth': None, 'max_features': 0.33, 'max_samples': 0.7, 'min_samples_leaf': 3, 'min_samples_split': 16, 'n_estimators': 1215}",-0.15410089612663996,0.006094472715769356,14,3.520408201217651,0.09187870025634766,0.15410089612663996
Gym,"{'criterion': 'entropy', 'max_depth': 15, 'max_features': 0.33, 'max_samples': 0.9, 'min_samples_leaf': 6, 'min_samples_split': 18, 'n_estimators': 781}",-0.15457181107107526,0.006536217526758502,22,2.338340187072754,0.05818848609924317,0.15457181107107526
Gym,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 0.1, 'max_samples': 0.9, 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 363}",-0.1658858699661539,0.00480017305952385,82,0.7732678413391113,0.029364299774169923,0.1658858699661539
Gym,"{'criterion': 'log_loss', 'max_depth': None, 'max_features': 0.33, 'max_samples': None, 'min_samples_leaf': 5, 'min_samples_split': 8, 'n_estimators': 1319}",-0.15341368000305133,0.006356056414463774,1,4.4182343006134035,0.10075349807739258,0.15341368000305133
Gym,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 0.33, 'max_samples': None, 'min_samples_leaf': 3, 'min_samples_split': 9, 'n_estimators': 755}",-0.15384085502571343,0.006603976497867822,8,2.5859508514404297,0.059014749526977536,0.15384085502571343
Gym,"{'criterion': 'log_loss', 'max_depth': 15, 'max_features': 0.33, 'max_samples': 0.7, 'min_samples_leaf': 3, 'min_samples_split': 18, 'n_estimators': 219}",-0.1544840313156075,0.006051349798475269,21,0.6324267387390137,0.0179415225982666,0.1544840313156075
Gym,"{'criterion': 'gini', 'max_depth': 20, 'max_features': 0.33, 'max_samples': 0.7, 'min_samples_leaf': 7, 'min_samples_split': 6, 'n_estimators': 216}",-0.1556235182256991,0.00656896227793868,44,0.5504017829895019,0.018528223037719727,0.1556235182256991
Gym,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 0.25, 'max_samples': 0.5, 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 1181}",-0.15747666632078516,0.005414305881002882,61,2.6388134002685546,0.08894495964050293,0.15747666632078516
Gym,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 0.25, 'max_samples': 0.7, 'min_samples_leaf': 6, 'min_samples_split': 17, 'n_estimators': 587}",-0.1588047071200442,0.0050120197581741965,67,1.4807873725891114,0.0452610969543457,0.1588047071200442
Gym,"{'criterion': 'log_loss', 'max_depth': 10, 'max_features': 'sqrt', 'max_samples': None, 'min_samples_leaf': 7, 'min_samples_split': 6, 'n_estimators': 889}",-0.15420734345025308,0.006195827339066039,17,2.7748248100280763,0.06635084152221679,0.15420734345025308
Gym,"{'criterion': 'log_loss', 'max_depth': 20, 'max_features': 0.25, 'max_samples': None, 'min_samples_leaf': 3, 'min_samples_split': 6, 'n_estimators': 1209}",-0.15497394486556262,0.006205366991630462,35,3.5806580543518067,0.0961888313293457,0.15497394486556262
Gym,"{'criterion': 'log_loss', 'max_depth': 10, 'max_features': 0.1, 'max_samples': None, 'min_samples_leaf': 5, 'min_samples_split': 16, 'n_estimators': 1108}",-0.16693951073154056,0.0046053204393247575,86,2.4303285121917724,0.08567872047424316,0.16693951073154056
Gym,"{'criterion': 'entropy', 'max_depth': 15, 'max_features': 0.1, 'max_samples': None, 'min_samples_leaf': 5, 'min_samples_split': 13, 'n_estimators': 1011}",-0.16537499190325694,0.005230465673398781,78,2.3222123622894286,0.0806187629699707,0.16537499190325694
Gym,"{'criterion': 'entropy', 'max_depth': 15, 'max_features': 0.33, 'max_samples': 0.5, 'min_samples_leaf': 7, 'min_samples_split': 5, 'n_estimators': 1412}",-0.1553193624623394,0.005741289884724951,39,4.7320410251617435,0.13135128021240233,0.1553193624623394
Gym,"{'criterion': 'entropy', 'max_depth': 15, 'max_features': 'sqrt', 'max_samples': 0.9, 'min_samples_leaf': 6, 'min_samples_split': 6, 'n_estimators': 1223}",-0.15398091458750135,0.006803091544490179,12,4.392338848114013,0.0947340488433838,0.15398091458750135
Gym,"{'criterion': 'entropy', 'max_depth': None, 'max_features': 0.25, 'max_samples': 0.7, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 1115}",-0.15530856356472775,0.005928415580415515,38,3.0426261901855467,0.08909592628479004,0.15530856356472775
Gym,"{'criterion': 'log_loss', 'max_depth': 10, 'max_features': 0.33, 'max_samples': None, 'min_samples_leaf': 8, 'min_samples_split': 17, 'n_estimators': 357}",-0.15481269156301117,0.006004596589939494,27,1.5922027111053467,0.0340275764465332,0.15481269156301117
Gym,"{'criterion': 'log_loss', 'max_depth': None, 'max_features': 0.33, 'max_samples': None, 'min_samples_leaf': 4, 'min_samples_split': 13, 'n_estimators': 789}",-0.1536607312479995,0.006560025531071818,3,3.2089250087738037,0.07673640251159668,0.1536607312479995
Gym,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'max_samples': 0.5, 'min_samples_leaf': 3, 'min_samples_split': 12, 'n_estimators': 1391}",-0.15588729444033952,0.005980913854740622,49,4.476212739944458,0.11506924629211426,0.15588729444033952
Gym,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'max_samples': None, 'min_samples_leaf': 2, 'min_samples_split': 19, 'n_estimators': 134}",-0.15736146574569734,0.006896865592800947,58,0.49054384231567383,0.013839006423950195,0.15736146574569734
Gym,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 0.1, 'max_samples': None, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 1319}",-0.16553610614572434,0.005065137121154636,79,4.337822580337525,0.13562703132629395,0.16553610614572434
Gym,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 0.1, 'max_samples': 0.5, 'min_samples_leaf': 8, 'min_samples_split': 5, 'n_estimators': 828}",-0.1719649080623243,0.004185442931474309,100,2.394282007217407,0.07291688919067382,0.1719649080623243
Gym,"{'criterion': 'log_loss', 'max_depth': 10, 'max_features': 'sqrt', 'max_samples': None, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 1019}",-0.15381182777641123,0.006147384980083194,7,4.247349452972412,0.10382719039916992,0.15381182777641123
Gym,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 0.25, 'max_samples': None, 'min_samples_leaf': 4, 'min_samples_split': 19, 'n_estimators': 1108}",-0.15854111914278315,0.005260513911891153,66,3.2798069953918456,0.09217801094055175,0.15854111914278315
Gym,"{'criterion': 'gini', 'max_depth': None, 'max_features': 0.33, 'max_samples': 0.9, 'min_samples_leaf': 5, 'min_samples_split': 13, 'n_estimators': 1492}",-0.15490037904104215,0.006460700913397063,31,6.076526403427124,0.13632030487060548,0.15490037904104215
Gym,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 0.25, 'max_samples': 0.5, 'min_samples_leaf': 3, 'min_samples_split': 10, 'n_estimators': 1396}",-0.1582540826464124,0.005406372261762247,64,4.744396114349366,0.125044584274292,0.1582540826464124
Gym,"{'criterion': 'log_loss', 'max_depth': 15, 'max_features': 0.33, 'max_samples': None, 'min_samples_leaf': 9, 'min_samples_split': 14, 'n_estimators': 798}",-0.15483613904584967,0.005905561645464335,28,3.6279622077941895,0.08024744987487793,0.15483613904584967
Gym,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 0.33, 'max_samples': None, 'min_samples_leaf': 9, 'min_samples_split': 13, 'n_estimators': 364}",-0.15604089083741646,0.00621847099593383,51,1.4395209789276122,0.03592314720153809,0.15604089083741646
Gym,"{'criterion': 'gini', 'max_depth': None, 'max_features': 0.1, 'max_samples': 0.9, 'min_samples_leaf': 4, 'min_samples_split': 16, 'n_estimators': 243}",-0.16786944298363832,0.004506599936322723,88,0.7839927673339844,0.02793092727661133,0.16786944298363832
Gym,"{'criterion': 'log_loss', 'max_depth': 10, 'max_features': 0.25, 'max_samples': None, 'min_samples_leaf': 9, 'min_samples_split': 5, 'n_estimators': 1274}",-0.15853742013650657,0.005333424537332648,65,5.089720010757446,0.11931509971618652,0.15853742013650657
Gym,"{'criterion': 'log_loss', 'max_depth': 20, 'max_features': 'sqrt', 'max_samples': 0.5, 'min_samples_leaf': 7, 'min_samples_split': 15, 'n_estimators': 1346}",-0.15537799808981176,0.005693186200690926,42,5.13518795967102,0.12255606651306153,0.15537799808981176
Gym,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 0.25, 'max_samples': 0.9, 'min_samples_leaf': 2, 'min_samples_split': 16, 'n_estimators': 687}",-0.15757533272884428,0.0052804420931459395,62,2.8428640842437742,0.07043437957763672,0.15757533272884428
Gym,"{'criterion': 'log_loss', 'max_depth': 15, 'max_features': 0.1, 'max_samples': None, 'min_samples_leaf': 1, 'min_samples_split': 7, 'n_estimators': 1297}",-0.16140617002219781,0.005326650574403188,73,4.394679880142212,0.15447673797607422,0.16140617002219781
Gym,"{'criterion': 'log_loss', 'max_depth': None, 'max_features': 0.1, 'max_samples': 0.5, 'min_samples_leaf': 2, 'min_samples_split': 3, 'n_estimators': 128}",-0.16395695785798317,0.005245066807929427,76,0.3147376537322998,0.014451694488525391,0.16395695785798317
Gym,"{'criterion': 'log_loss', 'max_depth': 15, 'max_features': 0.25, 'max_samples': None, 'min_samples_leaf': 1, 'min_samples_split': 18, 'n_estimators': 610}",-0.1567583551672807,0.0055304164892358955,56,2.375247287750244,0.057330894470214847,0.1567583551672807
Gym,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'max_samples': None, 'min_samples_leaf': 4, 'min_samples_split': 7, 'n_estimators': 1375}",-0.15462643357681255,0.006427511467412473,23,5.33152437210083,0.14400486946105956,0.15462643357681255
Gym,"{'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'max_samples': None, 'min_samples_leaf': 6, 'min_samples_split': 8, 'n_estimators': 190}",-0.15525936794567627,0.0071911896529339115,37,0.7116554260253907,0.021108388900756836,0.15525936794567627
Gym,"{'criterion': 'entropy', 'max_depth': 15, 'max_features': 0.25, 'max_samples': 0.9, 'min_samples_leaf': 3, 'min_samples_split': 14, 'n_estimators': 752}",-0.15613733502862687,0.005761816968418714,52,2.750545024871826,0.07013945579528809,0.15613733502862687
Gym,"{'criterion': 'entropy', 'max_depth': None, 'max_features': 0.1, 'max_samples': 0.7, 'min_samples_leaf': 4, 'min_samples_split': 9, 'n_estimators': 928}",-0.16525201695135436,0.004551271873768105,77,2.955644226074219,0.08600530624389649,0.16525201695135436
